datetime	counts1	nsecs1	press1	temp_ext	relhum_ext	volt	hv	temp_ncat	moder_cph_filt
2019-05-15T05:54:24Z	583	1200	551.8	8.8	100.0	12.6	1266.7	8.7	nan
2019-05-15T06:14:27Z	611	1200	551.8	8.8	100.0	12.6	1267.5	8.7	nan
2019-05-15T06:34:30Z	207	1200	951.8	12.3	54.0	11.8	1264.0	8.7	nan
2019-05-15T08:47:31Z	431	1200	951.8	13.3	53.0	12.2	1266.4	9.4	nan
2019-05-15T19:00:37Z	222	1200	951.8	13.6	51.9	11.8	1278.0	13.2	nan
2019-05-15T19:20:52Z	554	1200	951.8	13.5	51.0	12.6	1278.4	13.8	nan
2019-05-15T19:40:57Z	555	1200	951.8	13.3	50.2	12.6	1276.2	14.1	nan
2019-05-15T20:01:00Z	557	1200	951.8	13.1	49.6	12.6	1278.0	14.2	nan
2019-05-15T20:21:04Z	556	1200	951.9	12.9	49.2	12.6	1278.3	14.2	nan
2019-05-15T20:41:08Z	548	1200	951.9	12.7	48.9	12.6	1278.4	14.1	nan
2019-05-15T21:01:12Z	580	1200	951.9	12.6	48.6	12.6	1278.4	14.0	nan
2019-05-15T21:21:15Z	541	1200	951.8	12.4	48.4	12.6	1277.8	13.8	nan
2019-05-15T21:41:19Z	556	1200	951.7	12.2	48.2	12.6	1280.4	13.6	nan
2019-05-15T22:02:07Z	540	1200	951.6	12.1	48.1	12.6	1278.0	13.4	nan
2019-05-15T22:22:11Z	528	1200	951.5	11.9	48.0	12.6	1276.2	13.3	nan
2019-05-15T22:42:15Z	546	1200	951.4	11.6	47.8	12.6	1277.5	13.1	nan
2019-05-15T23:02:34Z	516	1200	951.3	11.4	47.8	12.6	1279.0	12.9	nan
2019-05-15T23:22:37Z	503	1200	951.2	11.3	47.6	12.6	1277.2	12.7	nan
2019-05-15T23:42:41Z	506	1200	951.0	11.2	47.5	12.6	1278.0	12.5	nan
2019-05-16T00:02:45Z	574	1200	950.9	11.1	47.4	12.6	1278.0	12.3	nan
2019-05-16T00:22:48Z	582	1200	950.7	11.0	47.4	12.6	1277.7	12.1	nan
2019-05-16T00:42:52Z	563	1200	950.5	10.8	47.3	12.6	1277.8	11.9	nan
2019-05-16T01:02:56Z	570	1200	950.4	10.4	47.3	12.6	1278.0	11.8	nan
2019-05-16T01:23:43Z	542	1200	950.2	9.9	47.2	12.5	1277.0	11.6	nan
2019-05-16T01:43:47Z	506	1200	949.7	9.5	47.1	12.6	1277.8	11.3	nan
2019-05-16T02:03:50Z	557	1200	949.6	9.1	47.0	12.6	1275.3	11.1	nan
2019-05-16T02:23:54Z	562	1200	949.3	9.0	46.9	12.6	1277.8	10.8	nan
2019-05-16T02:44:13Z	556	1200	949.1	8.9	46.8	12.5	1278.4	10.6	nan
2019-05-16T03:04:17Z	578	1200	948.9	8.7	46.8	12.5	1276.8	10.4	nan
2019-05-16T03:24:20Z	567	1200	948.7	8.4	46.7	12.5	1278.4	10.1	nan
2019-05-16T03:44:24Z	557	1200	948.5	7.8	46.6	12.5	1278.0	9.9	nan
2019-05-16T04:04:28Z	539	1200	948.3	7.8	46.5	12.5	1279.0	9.7	nan
2019-05-16T04:24:32Z	521	1200	947.9	7.5	46.5	12.5	1277.8	9.4	nan
2019-05-16T04:44:36Z	578	1200	947.7	7.1	46.4	12.5	1279.4	9.1	nan
2019-05-16T05:04:39Z	596	1200	947.6	6.8	46.3	12.5	1276.4	8.9	nan
2019-05-16T05:25:11Z	578	1200	947.5	6.8	46.1	12.5	1277.2	8.6	nan
2019-05-16T05:45:15Z	609	1200	947.3	7.1	45.9	12.5	1278.0	8.4	nan
2019-05-16T06:05:19Z	576	1200	947.2	7.3	45.8	12.5	1277.8	8.1	nan
2019-05-16T06:25:23Z	554	1200	947.2	7.6	45.9	12.5	1278.0	8.0	nan
2019-05-16T06:45:27Z	555	1200	947.2	8.0	46.0	12.5	1276.2	7.8	nan
2019-05-16T07:05:46Z	514	1200	947.2	8.3	46.2	12.5	1277.8	7.8	nan
2019-05-16T07:25:49Z	584	1200	947.2	8.7	46.4	12.5	1276.8	7.8	nan
2019-05-16T07:45:53Z	510	1200	947.2	9.2	46.7	12.5	1278.0	7.8	nan
2019-05-16T08:05:56Z	555	1200	947.2	9.6	46.8	12.5	1276.2	7.8	nan
2019-05-16T08:26:15Z	592	1200	947.1	9.8	47.1	12.5	1276.8	7.9	nan
2019-05-16T08:47:03Z	552	1200	947.1	10.0	47.2	12.5	1278.0	8.0	nan
2019-05-16T09:07:07Z	557	1200	947.0	10.4	47.3	12.5	1277.7	8.2	nan
2019-05-16T09:27:10Z	581	1200	946.8	11.3	47.3	12.5	1277.4	8.3	nan
2019-05-16T09:47:13Z	527	1200	946.7	11.8	47.3	12.5	1280.0	8.5	nan
2019-05-16T10:07:17Z	534	1200	946.7	12.3	47.3	12.5	1278.0	8.7	nan
2019-05-16T10:27:36Z	538	1200	946.5	12.6	47.3	12.5	1277.4	9.0	nan
2019-05-16T10:47:40Z	589	1200	946.4	13.1	47.1	12.5	1276.8	9.3	nan
2019-05-16T11:08:42Z	591	1200	946.1	14.9	46.1	12.5	1278.0	9.6	nan
2019-05-16T11:28:46Z	574	1200	945.9	17.8	44.2	12.5	1277.4	10.0	nan
2019-05-16T11:48:50Z	560	1200	945.8	18.7	44.1	12.5	1278.0	10.4	nan
2019-05-16T12:08:54Z	551	1200	945.8	17.8	45.1	12.5	1278.7	11.1	nan
2019-05-16T12:28:58Z	555	1200	945.6	17.8	45.0	12.5	1278.0	11.7	nan
2019-05-16T12:49:02Z	554	1200	945.6	18.2	44.6	12.5	1277.7	12.2	nan
2019-05-16T13:09:05Z	560	1200	945.3	19.6	43.5	12.5	1277.7	12.8	nan
2019-05-16T13:29:09Z	576	1200	945.1	20.2	43.2	12.6	1278.0	13.4	nan
2019-05-16T13:49:13Z	542	1200	945.0	20.5	43.0	12.5	1278.0	14.0	nan
2019-05-16T14:09:16Z	577	1200	944.9	21.8	41.8	12.6	1277.4	14.6	nan
2019-05-16T14:29:20Z	556	1200	944.8	22.0	41.8	12.6	1277.7	15.2	nan
2019-05-16T14:49:23Z	572	1200	944.6	21.8	41.7	12.6	1278.0	15.8	nan
2019-05-16T15:09:27Z	552	1200	944.4	23.0	40.2	12.6	1277.7	16.3	nan
2019-05-16T15:30:14Z	581	1200	944.2	24.6	38.6	12.6	1276.8	16.9	nan
2019-05-16T15:50:18Z	610	1200	944.1	24.3	39.0	12.6	1278.0	17.5	nan
2019-05-16T16:10:22Z	542	1200	944.1	23.2	39.5	12.6	1277.4	18.0	nan
2019-05-16T16:30:26Z	530	1200	944.0	22.6	39.6	12.6	1278.7	18.4	nan
2019-05-16T16:50:45Z	587	1200	944.0	21.7	39.4	12.6	1278.3	18.8	nan
2019-05-16T17:10:48Z	560	1200	944.0	21.1	39.2	12.5	1278.0	19.0	nan
2019-05-16T17:30:52Z	568	1200	944.0	20.8	39.2	12.6	1276.8	19.1	nan
2019-05-16T17:51:11Z	558	1200	944.0	20.6	39.1	12.6	1277.4	19.2	nan
2019-05-16T18:11:15Z	567	1200	943.9	20.2	39.1	12.6	1277.5	19.2	nan
2019-05-16T18:31:19Z	598	1200	943.8	19.8	39.3	12.6	1277.5	19.2	nan
2019-05-16T18:51:52Z	564	1200	943.9	19.2	39.6	12.6	1277.4	19.1	nan
2019-05-16T19:11:55Z	562	1200	943.9	18.7	39.9	12.6	1276.5	19.0	nan
2019-05-16T19:32:03Z	609	1200	943.9	18.4	39.9	12.5	1277.7	18.9	nan
2019-05-16T19:52:19Z	546	1200	943.9	18.1	40.0	12.6	1277.5	18.8	nan
2019-05-16T20:12:22Z	557	1200	943.9	17.7	40.2	12.6	1277.0	18.6	nan
2019-05-16T20:32:25Z	592	1200	943.9	16.6	40.4	12.6	1276.8	18.4	nan
2019-05-16T20:52:44Z	573	1200	943.9	15.5	40.5	12.5	1276.8	18.2	nan
2019-05-16T21:12:48Z	554	1200	944.0	15.2	40.4	12.5	1278.6	17.9	nan
2019-05-16T21:32:52Z	609	1200	944.0	15.1	40.4	12.6	1278.0	17.6	nan
2019-05-16T21:53:40Z	574	1200	943.9	15.0	40.4	12.6	1277.0	17.2	nan
2019-05-16T22:13:44Z	527	1200	943.8	14.9	40.4	12.5	1276.8	16.9	nan
2019-05-16T22:33:47Z	528	1200	943.7	14.6	40.5	12.5	1278.4	16.6	nan
2019-05-16T22:53:51Z	583	1200	943.7	14.3	40.6	12.5	1278.4	16.3	nan
2019-05-16T23:13:55Z	561	1200	943.5	13.9	40.7	12.5	1277.5	16.0	nan
2019-05-16T23:33:59Z	583	1200	943.3	13.3	40.9	12.5	1276.2	15.7	nan
2019-05-16T23:54:03Z	599	1200	943.3	12.5	41.0	12.5	1277.7	15.4	nan
2019-05-17T00:14:22Z	574	1200	943.1	11.9	40.9	12.5	1275.9	15.1	nan
2019-05-17T00:34:24Z	554	1200	942.9	11.1	40.8	12.5	1276.0	14.7	nan
2019-05-17T00:54:28Z	572	1200	942.7	10.4	40.8	12.5	1277.0	14.2	nan
2019-05-17T01:15:16Z	564	1200	942.5	10.0	40.8	12.5	1277.2	13.8	nan
2019-05-17T01:35:20Z	583	1200	942.4	9.6	40.8	12.5	1278.4	13.3	nan
2019-05-17T01:55:24Z	565	1200	942.2	9.2	40.9	12.5	1276.0	12.9	nan
2019-05-17T02:15:27Z	568	1200	942.0	8.8	41.0	12.5	1278.0	12.4	nan
2019-05-17T02:35:30Z	574	1200	941.8	8.5	40.9	12.5	1277.9	11.9	nan
2019-05-17T02:55:34Z	582	1200	941.6	8.2	41.0	12.5	1277.4	11.5	nan
2019-05-17T03:15:38Z	576	1200	941.5	8.0	41.0	12.5	1276.5	11.0	nan
2019-05-17T03:35:42Z	618	1200	941.4	7.6	41.1	12.5	1273.8	10.6	nan
2019-05-17T03:55:46Z	565	1200	941.3	7.3	41.1	12.5	1276.0	10.2	nan
2019-05-17T04:16:05Z	599	1200	941.1	6.8	41.2	12.5	1275.9	9.8	nan
2019-05-17T04:36:08Z	558	1200	941.0	6.4	41.2	12.5	1275.3	9.4	nan
2019-05-17T04:56:12Z	590	1200	941.0	6.1	41.2	12.5	1276.3	9.0	nan
2019-05-17T05:16:15Z	579	1200	940.8	6.0	41.1	12.5	1275.3	8.6	nan
2019-05-17T05:36:48Z	564	1200	940.7	5.9	41.0	12.5	1276.3	8.2	nan
2019-05-17T05:56:52Z	607	1200	940.6	5.7	41.1	12.5	1275.5	7.9	nan
2019-05-17T06:16:56Z	592	1200	940.7	5.7	41.1	12.4	1276.0	7.6	nan
2019-05-17T06:36:59Z	617	1200	940.8	6.2	41.0	12.4	1274.7	7.3	nan
2019-05-17T06:57:03Z	567	1200	940.8	6.7	41.1	12.5	1276.5	7.1	nan
2019-05-17T07:17:22Z	568	1200	940.7	7.3	41.3	12.4	1276.5	7.0	nan
2019-05-17T07:37:26Z	590	1200	940.5	8.0	41.5	12.5	1275.9	6.9	nan
2019-05-17T07:57:30Z	599	1200	940.5	9.3	41.7	12.4	1276.2	7.0	nan
2019-05-17T08:17:33Z	588	1200	940.3	11.0	41.8	12.4	1275.3	7.1	nan
2019-05-17T08:37:36Z	597	1200	940.2	12.4	41.8	12.4	1275.5	7.4	nan
2019-05-17T08:57:40Z	598	1200	940.1	15.7	40.5	12.4	1275.5	7.8	nan
2019-05-17T09:17:44Z	614	1200	939.9	18.4	39.5	12.5	1274.7	8.3	nan
2019-05-17T09:37:48Z	578	1200	939.9	19.9	39.0	12.4	1274.7	9.1	nan
2019-05-17T09:58:21Z	575	1200	939.6	21.7	38.4	12.5	1275.7	10.0	nan
2019-05-17T10:18:24Z	573	1200	939.4	23.3	37.8	12.5	1276.5	11.0	nan
2019-05-17T10:38:27Z	608	1200	939.2	24.2	37.6	12.5	1275.9	12.1	nan
2019-05-17T10:58:31Z	567	1200	939.1	25.0	37.5	12.5	1274.0	13.2	nan
2019-05-17T11:18:35Z	568	1200	939.0	25.6	37.6	12.5	1271.0	14.3	nan
2019-05-17T11:38:39Z	633	1200	938.7	26.1	37.8	12.5	1271.0	15.4	nan
2019-05-17T11:58:58Z	644	1200	938.4	26.7	38.1	12.5	1269.0	16.4	nan
2019-05-17T12:19:17Z	610	1200	938.2	27.2	38.4	12.5	1268.7	17.4	nan
2019-05-17T12:39:20Z	670	1200	938.0	27.4	38.8	12.5	1268.4	18.3	nan
2019-05-17T13:00:08Z	608	1200	938.0	27.5	39.2	12.5	1269.5	19.2	nan
2019-05-17T13:20:12Z	678	1200	937.9	27.3	39.5	12.5	1267.8	20.0	nan
2019-05-17T13:40:16Z	631	1200	937.8	27.6	39.2	12.6	1269.3	20.6	nan
2019-05-17T14:00:19Z	661	1200	937.7	27.7	38.6	12.5	1268.7	21.3	nan
2019-05-17T14:20:23Z	603	1200	937.7	27.8	38.0	12.5	1269.3	21.8	nan
2019-05-17T14:40:26Z	602	1200	937.6	28.8	36.6	12.5	1268.4	22.3	nan
2019-05-17T15:00:44Z	628	1200	937.6	29.0	36.1	12.6	1269.2	22.9	nan
2019-05-17T15:20:48Z	641	1200	937.5	28.8	35.9	12.6	1269.3	23.4	nan
2019-05-17T15:40:52Z	623	1200	937.3	29.9	34.5	12.6	1269.5	23.8	nan
2019-05-17T16:00:56Z	677	1200	937.2	30.6	33.5	12.5	1269.3	24.3	nan
2019-05-17T16:21:00Z	622	1200	937.3	29.7	33.8	12.5	1271.4	24.7	nan
2019-05-17T16:41:03Z	577	1200	937.3	29.1	33.9	12.6	1270.2	25.1	nan
2019-05-17T17:01:36Z	605	1200	937.3	28.7	34.0	12.5	1270.5	25.4	nan
2019-05-17T17:21:40Z	619	1200	937.3	28.3	34.1	12.5	1272.0	25.6	nan
2019-05-17T17:41:44Z	609	1200	937.0	28.4	33.6	12.6	1271.0	25.8	nan
2019-05-17T18:01:48Z	610	1200	936.9	30.2	32.2	12.5	1270.8	25.9	nan
2019-05-17T18:21:52Z	593	1200	936.9	30.3	32.2	12.6	1271.7	26.1	nan
2019-05-17T18:41:55Z	593	1200	936.8	29.7	32.3	12.5	1270.2	26.3	nan
2019-05-17T19:01:59Z	614	1200	936.7	29.4	32.2	12.6	1272.0	26.5	nan
2019-05-17T19:22:18Z	565	1200	936.8	29.3	32.0	12.5	1271.4	26.6	nan
2019-05-17T19:42:21Z	575	1200	936.9	27.8	32.0	12.6	1270.8	26.6	nan
2019-05-17T20:02:24Z	581	1200	937.0	25.8	32.4	12.5	1271.7	26.6	nan
2019-05-17T20:22:46Z	589	1200	937.2	24.3	32.9	12.5	1272.3	26.4	nan
2019-05-17T20:43:31Z	594	1200	937.2	22.7	33.6	12.5	1272.8	26.1	nan
2019-05-17T21:03:36Z	589	1200	937.3	21.6	34.1	12.5	1271.4	25.7	nan
2019-05-17T21:23:40Z	586	1200	937.6	20.8	34.4	12.5	1272.0	25.2	nan
2019-05-17T21:43:44Z	585	1200	937.7	20.2	34.5	12.5	1272.3	24.6	nan
2019-05-17T22:03:47Z	615	1200	943.6	19.6	34.6	12.5	1270.5	24.0	nan
2019-05-17T22:23:51Z	601	1200	938.0	19.4	35.0	12.5	1272.5	23.4	nan
2019-05-17T22:43:55Z	620	1200	938.0	18.6	35.5	12.5	1270.8	22.8	nan
2019-05-17T23:03:59Z	631	1200	938.0	17.8	35.9	12.5	1270.5	22.2	nan
2019-05-17T23:24:03Z	621	1200	938.0	17.3	36.0	12.5	1269.0	21.6	nan
2019-05-17T23:44:07Z	583	1200	938.1	16.9	36.3	12.5	1270.2	21.0	nan
2019-05-18T00:04:10Z	637	1200	938.2	16.6	36.5	12.5	1270.8	20.4	nan
2019-05-18T00:24:14Z	605	1200	938.3	16.2	36.8	12.5	1269.0	19.8	nan
2019-05-18T00:44:17Z	637	1200	938.4	15.5	37.0	12.5	1268.4	19.3	nan
2019-05-18T01:04:21Z	634	1200	938.4	14.8	37.2	12.5	1268.4	18.8	nan
2019-05-18T01:25:09Z	584	1200	938.4	14.8	37.5	12.5	1269.2	18.2	nan
2019-05-18T01:45:13Z	621	1200	938.4	14.6	37.9	12.5	1268.4	17.7	nan
2019-05-18T02:05:15Z	567	1200	938.4	14.3	38.2	12.5	1268.0	17.3	nan
2019-05-18T02:25:19Z	637	1200	938.3	13.8	38.4	12.5	1268.7	16.8	nan
2019-05-18T02:45:38Z	621	1200	938.2	13.3	38.5	12.5	1270.2	16.4	nan
2019-05-18T03:05:42Z	615	1200	938.1	12.6	38.6	12.5	1269.9	16.0	nan
2019-05-18T03:26:01Z	604	1200	938.0	12.0	38.6	12.5	1269.8	15.5	nan
2019-05-18T03:46:05Z	630	1200	937.9	11.6	38.7	12.5	1268.0	15.0	nan
2019-05-18T04:06:37Z	647	1200	937.9	11.3	38.7	12.5	1269.0	14.6	nan
2019-05-18T04:26:56Z	607	1200	937.8	11.0	38.8	12.4	1267.0	14.1	nan
2019-05-18T04:47:00Z	582	1200	937.7	10.8	38.7	12.5	1270.2	13.7	nan
2019-05-18T05:07:04Z	582	1200	937.8	10.5	38.8	12.4	1268.4	13.2	nan
2019-05-18T05:27:07Z	598	1200	937.9	10.1	38.9	12.4	1268.7	12.8	nan
2019-05-18T05:47:26Z	395	1200	950.1	14.5	68.1	12.2	1267.5	12.7	nan
2019-05-22T09:43:29Z	572	1200	950.0	15.1	67.8	13.1	1272.4	13.9	nan
2019-05-22T10:03:31Z	502	1200	950.1	15.6	67.7	13.1	1272.7	14.2	nan
2019-05-22T10:23:51Z	496	1200	950.1	16.4	67.4	13.1	1271.7	14.3	nan
2019-05-22T10:44:10Z	550	1200	950.2	17.0	66.9	13.1	1270.9	14.4	nan
2019-05-22T11:04:14Z	551	1200	950.3	17.4	66.7	13.1	1272.0	14.6	nan
2019-05-22T11:24:18Z	518	1200	950.4	17.3	67.0	13.1	1273.0	14.8	nan
2019-05-22T11:45:05Z	510	1200	950.5	17.7	66.8	13.1	1272.5	15.0	nan
2019-05-22T12:05:09Z	517	1200	950.6	17.5	67.1	13.0	1272.5	15.2	nan
2019-05-22T12:25:13Z	536	1200	950.6	17.4	67.3	13.0	1270.8	15.4	nan
2019-05-22T12:45:32Z	529	1200	950.7	17.7	67.2	13.0	1272.5	15.5	nan
2019-05-22T13:05:36Z	546	1200	950.7	17.8	67.2	13.0	1271.7	15.7	nan
2019-05-22T13:25:55Z	546	1200	950.8	17.5	67.4	13.0	1272.2	15.8	nan
2019-05-22T13:45:58Z	523	1200	950.7	17.3	67.7	13.0	1272.9	15.9	nan
2019-05-22T14:06:01Z	517	1200	950.8	17.4	67.7	13.0	1271.4	16.0	nan
2019-05-22T14:26:05Z	578	1200	950.8	17.3	67.8	13.0	1272.7	16.1	nan
2019-05-22T14:46:37Z	566	1200	950.8	17.6	67.8	13.0	1272.5	16.2	nan
2019-05-22T15:06:41Z	535	1200	950.7	18.8	66.6	13.0	1273.5	16.3	nan
2019-05-22T15:26:45Z	557	1200	950.8	19.4	65.6	13.0	1273.3	16.5	nan
2019-05-22T15:46:48Z	544	1200	950.9	18.9	62.3	13.0	1270.8	16.7	nan
2019-05-22T16:06:52Z	521	1200	951.0	18.3	60.5	13.0	1272.5	17.0	nan
2019-05-22T16:27:11Z	521	1200	951.0	18.6	58.6	13.0	1269.3	17.3	nan
2019-05-22T16:47:15Z	603	1200	950.9	19.4	57.4	13.0	1268.0	17.6	nan
2019-05-22T17:07:19Z	564	1200	950.9	20.0	55.3	13.0	1264.4	17.9	nan
2019-05-22T17:27:23Z	560	1200	950.9	20.5	54.0	13.0	1266.5	18.0	nan
2019-05-22T17:47:26Z	589	1200	950.9	20.6	53.4	13.0	1264.7	18.2	nan
2019-05-22T18:07:30Z	534	1200	950.8	20.6	52.9	13.0	1266.0	18.3	nan
2019-05-22T18:27:34Z	560	1200	950.9	20.4	52.5	13.0	1264.0	18.4	nan
2019-05-22T18:47:38Z	595	1200	951.1	19.8	52.4	13.0	1264.4	18.5	nan
2019-05-22T19:08:11Z	556	1200	951.3	19.2	52.4	13.0	1267.2	18.5	nan
2019-05-22T19:28:15Z	612	1200	951.4	18.8	52.5	13.0	1262.0	18.5	nan
2019-05-22T19:48:17Z	599	1200	951.4	18.6	52.5	12.9	1265.4	18.4	nan
2019-05-22T20:08:20Z	582	1200	951.4	18.4	52.5	12.9	1266.9	18.4	nan
2019-05-22T20:28:24Z	575	1200	951.6	18.2	52.5	12.9	1266.0	18.2	nan
2019-05-22T20:48:28Z	549	1200	951.8	18.0	52.4	12.9	1264.8	18.1	nan
2019-05-22T21:08:32Z	557	1200	952.0	17.7	52.4	12.9	1263.0	18.0	nan
2019-05-22T21:28:51Z	590	1200	952.2	17.5	52.4	12.9	1263.7	17.9	nan
2019-05-22T21:48:54Z	568	1200	952.3	17.4	52.3	12.9	1264.3	17.7	nan
2019-05-22T22:08:58Z	558	1200	952.3	17.2	52.3	12.9	1266.9	17.6	nan
2019-05-22T22:29:02Z	524	1200	952.3	17.0	52.3	12.9	1265.7	17.5	nan
2019-05-22T22:49:06Z	563	1200	952.4	16.8	52.3	12.9	1266.9	17.3	nan
2019-05-22T23:09:10Z	544	1200	952.4	16.7	52.2	12.9	1265.5	17.2	nan
2019-05-22T23:29:43Z	587	1200	952.4	16.5	52.2	12.9	1265.9	17.0	nan
2019-05-22T23:50:01Z	609	1200	952.4	16.4	52.1	12.9	1264.8	16.8	nan
2019-05-23T00:10:04Z	552	1200	952.3	16.3	52.1	12.9	1265.4	16.7	nan
2019-05-23T00:30:08Z	571	1200	952.3	16.0	52.1	12.8	1265.7	16.5	nan
2019-05-23T00:50:27Z	548	1200	952.2	15.7	52.1	12.8	1264.7	16.4	nan
2019-05-23T01:10:31Z	570	1200	952.2	15.4	51.9	12.8	1263.7	16.2	nan
2019-05-23T01:30:35Z	550	1200	952.3	15.3	51.9	12.8	1264.7	16.0	nan
2019-05-23T01:50:38Z	557	1200	952.3	15.2	51.9	12.8	1263.4	15.9	nan
2019-05-23T02:10:41Z	575	1200	952.3	14.9	51.8	12.8	1264.7	15.7	nan
2019-05-23T02:30:45Z	606	1200	952.3	14.8	51.8	12.8	1266.0	15.5	nan
2019-05-23T02:51:33Z	544	1200	952.2	14.7	51.7	12.8	1267.3	15.3	nan
2019-05-23T03:11:37Z	558	1200	952.1	14.7	51.6	12.8	1266.5	15.2	nan
2019-05-23T03:31:41Z	537	1200	952.1	14.6	51.7	12.8	1263.8	15.0	nan
2019-05-23T03:51:44Z	587	1200	952.0	14.5	51.6	12.8	1262.8	14.9	nan
2019-05-23T04:11:48Z	555	1200	952.1	14.5	51.6	12.8	1264.4	14.8	nan
2019-05-23T04:31:52Z	546	1200	952.1	14.4	51.6	12.8	1262.0	14.6	nan
2019-05-23T04:52:11Z	583	1200	952.0	14.3	51.6	12.8	1263.0	14.5	nan
2019-05-23T05:13:13Z	535	1200	952.0	14.3	51.4	12.8	1265.4	14.4	nan
2019-05-23T05:33:17Z	548	1200	952.1	14.4	51.4	12.8	1265.3	14.3	nan
2019-05-23T05:53:20Z	532	1200	952.1	14.4	51.4	12.8	1266.5	14.2	nan
2019-05-23T06:13:24Z	554	1200	952.1	14.4	51.4	12.8	1264.0	14.2	nan
2019-05-23T06:33:28Z	551	1200	952.2	14.6	51.4	12.8	1266.5	14.1	nan
2019-05-23T06:53:32Z	532	1200	952.3	14.8	51.5	12.8	1264.7	14.1	nan
2019-05-23T07:13:36Z	511	1200	952.3	15.4	51.4	12.8	1265.5	14.0	nan
2019-05-23T07:33:40Z	585	1200	952.3	15.8	51.5	12.8	1265.0	14.1	nan
2019-05-23T07:53:43Z	563	1200	952.3	16.5	51.4	12.7	1264.7	14.2	nan
2019-05-23T08:13:46Z	533	1200	952.3	17.4	51.1	12.8	1264.0	14.3	nan
2019-05-23T08:33:50Z	537	1200	952.3	18.1	51.3	12.7	1264.8	14.5	nan
2019-05-23T08:53:54Z	543	1200	952.4	19.2	50.7	12.7	1262.9	14.8	nan
2019-05-23T09:13:58Z	598	1200	952.3	20.4	49.8	12.7	1262.5	15.0	nan
2019-05-23T09:34:46Z	572	1200	952.1	22.2	48.4	12.7	1263.4	15.4	nan
2019-05-23T09:54:55Z	544	1200	952.0	23.2	48.0	12.7	1264.8	15.9	nan
