datetime	counts1	nsecs1	press1	temp_ext	relhum_ext	volt	hv	temp_ncat	moder_cph_filt
2019-06-13T06:04:10Z	502.6	1200	948.9	12.5	99.8	12.1	1200.0	18.46	nan
2019-06-13T06:24:19Z	541.7	1200	949.0	12.4	100.0	12.1	1200.0	18.34	nan
2019-06-13T06:44:21Z	544.8	1200	949.0	12.9	98.8	12.1	1200.0	18.21	nan
2019-06-13T07:04:27Z	478.9	1200	948.9	14.6	90.8	12.1	1200.0	18.15	nan
2019-06-13T07:24:39Z	519.0	1200	948.9	16.7	82.9	12.1	1200.0	18.12	nan
2019-06-13T07:44:42Z	521.1	1200	948.9	18.6	73.3	12.1	1200.0	18.18	nan
2019-06-13T08:04:47Z	499.3	1200	948.8	19.3	69.7	12.1	1200.0	18.37	nan
2019-06-13T08:24:50Z	479.4	1200	948.9	17.1	75.5	12.1	1201.5	18.68	nan
2019-06-13T08:44:59Z	482.5	1200	948.9	16.8	74.4	12.1	1200.0	18.96	nan
2019-06-13T09:05:09Z	523.6	1200	948.8	18.3	63.6	12.1	1200.0	19.41	nan
2019-06-13T09:25:20Z	500.7	1200	948.7	18.7	59.0	12.1	1200.0	19.5	nan
2019-06-13T09:45:24Z	498.8	1200	948.5	21.5	48.1	12.1	1200.0	19.75	nan
2019-06-13T10:05:33Z	488.9	1200	948.4	20.6	51.0	12.1	1200.0	20.06	nan
2019-06-13T10:25:35Z	537.0	1200	948.2	20.4	54.0	12.1	1200.0	20.4	nan
2019-06-13T10:45:38Z	484.1	1200	948.1	21.6	51.5	12.1	1201.5	20.78	nan
2019-06-13T11:05:43Z	547.2	1200	948.1	20.7	55.0	12.1	1201.5	21.12	nan
2019-06-13T11:25:48Z	476.3	1200	948.0	21.1	54.2	12.1	1200.0	21.43	nan
2019-06-13T11:45:49Z	467.4	1200	948.0	22.7	48.2	12.1	1200.0	21.78	nan
2019-06-13T12:05:50Z	522.5	1200	947.9	23.0	48.9	12.1	1200.0	22.18	nan
2019-06-13T12:25:52Z	483.6	1200	947.9	22.4	51.6	12.1	1200.0	22.62	nan
2019-06-13T12:45:55Z	491.8	1200	947.9	22.8	50.4	12.1	1200.0	23.03	nan
2019-06-13T13:05:57Z	476.9	1200	947.8	22.6	51.1	12.1	1200.0	23.4	nan
2019-06-13T13:26:08Z	526.0	1200	947.8	23.5	48.4	12.1	1200.0	23.71	nan
2019-06-13T13:46:14Z	511.1	1200	947.8	24.4	47.4	12.1	1200.0	24.03	nan
2019-06-13T14:06:31Z	533.2	1200	947.8	23.8	50.1	12.1	1201.5	24.4	nan
2019-06-13T14:26:42Z	452.3	1200	947.8	23.8	50.2	12.1	1200.0	24.75	nan
2019-06-13T14:46:53Z	431.4	1200	947.9	22.2	56.2	12.1	1201.5	25.12	nan
2019-06-13T15:06:58Z	446.5	1200	948.0	24.9	48.7	12.1	1200.0	25.46	nan
2019-06-13T15:27:02Z	484.6	1200	948.0	25.2	48.9	12.1	1200.0	25.87	nan
2019-06-13T15:47:05Z	478.7	1200	948.0	24.2	51.4	12.1	1201.5	26.28	nan
2019-06-13T16:07:06Z	502.8	1200	947.9	23.6	53.1	12.1	1200.0	26.71	nan
2019-06-13T16:27:10Z	480.9	1200	947.9	23.7	52.6	12.1	1200.0	27.09	nan
2019-06-13T16:47:23Z	487.0	1200	947.9	23.3	53.4	12.1	1200.0	27.43	nan
2019-06-13T17:07:31Z	538.2	1200	947.9	25.3	48.1	12.1	1201.5	27.68	nan
2019-06-13T17:27:37Z	528.3	1200	947.9	24.0	54.2	12.1	1201.5	28.0	nan
2019-06-13T17:47:45Z	503.4	1200	947.9	27.4	42.2	12.1	1200.0	28.25	nan
2019-06-13T18:07:57Z	555.5	1200	948.0	24.3	51.5	12.1	1200.0	28.56	nan
2019-06-13T18:28:03Z	537.6	1200	948.0	28.4	40.8	12.1	1203.0	28.91	nan
2019-06-13T18:48:10Z	475.7	1200	948.2	25.9	48.5	12.1	1201.5	29.21	nan
2019-06-13T19:08:20Z	549.8	1200	948.2	27.1	44.3	12.1	1200.0	29.56	nan
2019-06-13T19:28:31Z	511.9	1200	948.4	27.1	45.0	12.1	1203.0	29.9	nan
2019-06-13T19:48:43Z	532.0	1200	948.7	22.6	59.8	12.1	1203.0	30.25	nan
2019-06-13T20:08:47Z	528.1	1200	948.9	22.0	61.0	12.1	1201.5	30.5	nan
2019-06-13T20:28:50Z	495.2	1200	949.1	19.7	70.5	12.1	1200.0	30.65	nan
2019-06-13T20:48:56Z	478.3	1200	949.4	16.4	83.7	12.1	1203.0	30.69	nan
2019-06-13T21:09:08Z	531.4	1200	949.6	15.6	86.2	12.1	1200.0	30.56	nan
2019-06-13T21:29:13Z	532.5	1200	949.8	15.0	87.0	12.1	1200.0	30.31	nan
2019-06-13T21:49:25Z	502.7	1200	949.9	14.7	87.1	12.1	1201.5	29.96	nan
2019-06-13T22:09:35Z	568.8	1200	950.1	14.5	87.2	12.1	1200.0	29.5	nan
2019-06-13T22:29:36Z	530.9	1200	950.1	14.2	87.3	12.1	1200.0	29.06	nan
2019-06-13T22:49:42Z	537.0	1200	950.2	13.9	88.5	12.1	1200.0	28.5	nan
2019-06-13T23:09:55Z	457.1	1200	950.4	13.5	90.8	12.1	1202.0	27.79	nan
2019-06-13T23:30:07Z	496.2	1200	950.5	12.9	94.2	12.1	1203.0	27.09	nan
2019-06-13T23:50:16Z	492.3	1200	950.6	12.7	94.6	12.1	1201.5	26.53	nan
2019-06-14T00:10:18Z	513.4	1200	950.7	12.3	95.8	12.1	1201.5	25.96	1540.2
2019-06-14T00:30:29Z	543.5	1200	950.7	11.8	98.4	12.1	1200.0	25.4	1630.5
2019-06-14T00:50:35Z	491.6	1200	950.8	11.7	98.8	12.1	1200.0	24.87	1474.8
2019-06-14T01:10:36Z	480.7	1200	950.8	11.3	99.6	12.1	1201.5	24.34	1442.1
2019-06-14T01:30:49Z	525.8	1200	950.9	10.6	99.9	12.1	1200.0	23.81	1577.4
2019-06-14T01:50:54Z	512.9	1200	950.9	10.4	100.0	12.0	1200.0	23.31	1538.7
2019-06-14T02:11:04Z	516.0	1200	951.0	9.6	100.0	12.1	1200.0	22.81	1548.0
2019-06-14T02:31:10Z	485.2	1200	950.8	9.7	100.0	12.1	1200.0	22.31	1455.6
2019-06-14T02:51:15Z	530.3	1200	950.8	9.2	100.0	12.0	1200.0	21.81	1590.9
2019-06-14T03:11:28Z	471.4	1200	950.7	8.9	100.0	12.0	1200.0	21.34	1414.2
2019-06-14T03:31:37Z	470.5	1200	950.7	9.7	100.0	12.0	1200.0	20.87	1411.5
2019-06-14T03:51:46Z	507.6	1200	950.8	8.7	100.0	12.0	1200.0	20.43	1522.8
2019-06-14T04:11:59Z	507.7	1200	950.7	8.9	100.0	12.0	1200.0	20.0	1523.1
2019-06-14T04:32:10Z	512.8	1200	950.7	9.4	100.0	12.0	1200.0	19.53	1538.4
2019-06-14T04:52:17Z	499.9	1200	950.7	9.3	100.0	12.0	1200.0	19.15	1499.7
2019-06-14T05:12:25Z	518.0	1200	950.8	9.5	100.0	12.0	1200.0	18.71	1554.0
2019-06-14T05:32:39Z	458.1	1200	950.9	9.7	100.0	12.0	1200.0	18.34	1374.3
2019-06-14T05:52:50Z	504.2	1200	950.7	9.8	100.0	12.0	1201.5	18.03	1512.6
2019-06-14T06:13:05Z	483.3	1200	950.6	9.4	100.0	12.0	1200.0	17.71	1449.9
2019-06-14T06:33:14Z	490.4	1200	950.4	10.0	100.0	12.0	1200.0	17.43	1471.2
2019-06-14T06:53:20Z	472.6	1200	950.3	12.1	97.5	12.0	1200.0	17.18	1417.8
2019-06-14T07:13:32Z	498.7	1200	950.1	13.9	93.5	12.0	1200.0	17.03	1496.1
2019-06-14T07:33:41Z	489.8	1200	950.1	17.0	82.1	12.0	1200.0	16.94	1469.4
2019-06-14T07:53:46Z	486.9	1200	950.1	19.8	69.6	12.0	1200.0	17.06	1460.7
2019-06-14T08:13:50Z	508.0	1200	950.0	18.6	74.6	12.0	1200.0	17.31	1524.0
2019-06-14T08:34:02Z	475.1	1200	950.1	17.8	79.5	12.0	1201.5	17.59	1425.3
2019-06-14T08:54:07Z	503.2	1200	949.9	19.1	75.4	12.0	1200.0	17.96	1509.6
2019-06-14T09:14:18Z	481.3	1200	949.7	20.1	71.3	12.0	1200.0	18.28	1443.9
2019-06-14T09:34:26Z	506.4	1200	949.6	23.0	62.4	12.0	1200.0	18.59	1519.2
2019-06-14T09:54:48Z	496.5	1200	949.7	24.6	54.2	12.0	1200.0	19.03	1489.5
2019-06-14T10:14:51Z	467.6	1200	949.6	24.3	52.7	12.0	1200.0	19.53	1402.8
2019-06-14T10:35:05Z	527.7	1200	949.5	25.6	48.6	12.0	1200.0	20.06	1583.1
2019-06-14T10:55:12Z	502.8	1200	949.5	26.1	46.8	12.0	1200.0	20.59	1508.4
2019-06-14T11:15:18Z	470.0	1200	949.5	26.5	45.2	12.0	1200.0	21.15	1410.0
2019-06-14T11:35:22Z	461.1	1200	949.3	28.5	40.5	12.0	1200.0	21.68	1383.3
2019-06-14T11:55:31Z	459.2	1200	949.2	30.2	36.6	12.0	1200.0	22.28	1377.6
2019-06-14T12:15:36Z	512.3	1200	949.1	30.5	37.3	12.0	1200.0	22.93	1536.9
2019-06-14T12:35:40Z	434.4	1200	949.0	29.8	41.7	12.0	1200.0	23.65	1303.2
2019-06-14T12:55:46Z	441.5	1200	948.9	29.8	44.5	12.0	1201.5	24.28	1324.5
2019-06-14T13:15:55Z	503.6	1200	948.7	29.9	43.4	12.0	1200.0	24.9	1510.8
2019-06-14T13:35:59Z	487.7	1200	948.6	30.1	43.8	12.0	1201.5	25.5	1463.1
2019-06-14T13:56:01Z	535.8	1200	948.8	31.3	39.4	12.0	1200.0	26.03	1607.4
2019-06-14T14:16:06Z	523.9	1200	948.8	31.4	39.9	12.0	1201.5	26.59	1571.7
2019-06-14T14:36:15Z	597.0	1200	948.6	32.4	37.3	12.1	1200.0	27.18	1791.0
2019-06-14T14:56:21Z	518.1	1200	948.5	30.3	41.4	12.0	1201.5	27.84	1554.3
2019-06-14T15:16:29Z	546.2	1200	948.3	31.2	41.7	12.0	1203.0	28.53	1638.6
2019-06-14T15:36:34Z	531.3	1200	948.0	30.3	42.8	12.1	1201.5	29.15	1593.9
2019-06-14T15:56:49Z	519.5	1200	947.9	30.8	43.6	12.1	1200.0	29.71	1558.5
2019-06-14T16:16:50Z	486.6	1200	947.7	31.2	41.5	12.1	1203.0	30.28	1459.8
2019-06-14T16:37:02Z	488.7	1200	947.6	30.6	44.0	12.1	1201.5	30.87	1466.1
2019-06-14T16:57:11Z	466.8	1200	947.4	31.6	44.8	12.1	1200.0	31.37	1400.4
2019-06-14T17:17:19Z	461.9	1200	947.3	30.0	48.2	12.0	1203.0	31.9	1385.7
2019-06-14T17:37:23Z	487.0	1200	947.1	29.9	49.1	12.1	1201.5	32.37	1461.0
2019-06-14T17:57:24Z	499.1	1200	947.0	30.2	49.9	12.1	1201.5	32.87	1497.3
2019-06-14T18:17:31Z	514.2	1200	946.9	29.6	50.2	12.1	1203.0	33.31	1542.6
2019-06-14T18:37:40Z	521.3	1200	946.7	29.1	50.2	12.1	1203.0	33.71	1563.9
2019-06-14T18:57:42Z	526.4	1200	946.5	27.7	53.5	12.1	1203.0	34.09	1579.2
2019-06-14T19:17:43Z	462.5	1200	946.2	26.4	59.6	12.1	1203.0	34.37	1387.5
2019-06-14T19:37:54Z	508.6	1200	945.9	24.8	66.5	12.1	1201.5	34.53	1525.8
2019-06-14T19:58:01Z	475.7	1200	945.9	23.2	76.0	12.0	1200.0	34.56	1427.1
2019-06-14T20:18:09Z	522.8	1200	945.7	21.9	82.0	12.0	1203.0	34.46	1568.4
2019-06-14T20:38:15Z	525.0	1200	945.7	21.2	82.9	12.0	1203.0	34.31	1575.0
2019-06-14T20:58:16Z	510.1	1200	945.4	21.1	79.4	12.1	1201.5	34.06	1530.3
2019-06-14T21:18:18Z	504.2	1200	945.4	20.2	83.9	12.0	1201.5	33.75	1512.6
2019-06-14T21:38:20Z	525.3	1200	945.5	19.5	86.0	12.0	1203.0	33.37	1575.9
2019-06-14T21:58:31Z	524.4	1200	945.6	19.2	87.6	12.0	1201.5	32.93	1573.2
2019-06-14T22:18:39Z	524.5	1200	945.6	18.8	86.9	12.0	1201.5	32.5	1573.5
2019-06-14T22:38:49Z	494.6	1200	945.6	18.5	87.6	12.0	1203.0	32.0	1483.8
2019-06-14T22:59:02Z	529.7	1200	945.8	18.2	87.4	12.0	1201.5	31.5	1589.1
2019-06-14T23:19:05Z	494.8	1200	945.5	18.4	85.9	12.0	1203.0	31.06	1484.4
2019-06-14T23:39:11Z	519.9	1200	945.3	17.9	89.4	12.0	1201.5	30.56	1559.7
2019-06-14T23:59:24Z	518.0	1200	945.2	17.5	90.9	12.0	1201.5	30.06	1554.0
2019-06-15T00:19:26Z	499.1	1200	945.3	17.3	92.3	12.0	1203.0	29.59	1497.3
2019-06-15T00:39:35Z	477.2	1200	945.0	18.3	88.0	12.0	1201.5	29.12	1431.6
2019-06-15T00:59:41Z	498.3	1200	945.2	17.7	90.5	12.0	1201.5	28.65	1494.9
2019-06-15T01:19:49Z	506.5	1200	945.3	17.2	93.6	12.0	1200.0	28.25	1519.5
2019-06-15T01:39:58Z	538.6	1200	945.2	16.7	94.5	12.0	1201.0	27.73	1615.8
2019-06-15T02:00:07Z	519.7	1200	945.3	16.8	95.3	12.0	1200.0	27.21	1559.1
2019-06-15T02:20:14Z	510.8	1200	945.2	16.8	95.4	12.0	1201.5	26.84	1532.4
2019-06-15T02:40:21Z	495.9	1200	944.6	16.8	95.7	12.0	1201.5	26.46	1487.7
2019-06-15T03:00:22Z	502.0	1200	944.5	16.1	97.4	12.0	1201.5	26.12	1506.0
2019-06-15T03:20:23Z	497.1	1200	944.5	16.0	98.0	12.0	1200.0	25.78	1491.3
2019-06-15T03:40:31Z	520.2	1200	944.5	15.3	98.9	12.0	1200.0	25.43	1560.6
2019-06-15T04:00:46Z	615.3	1200	944.2	15.1	100.0	12.0	1200.0	25.09	1845.9
2019-06-15T04:20:52Z	546.4	1200	944.1	14.8	99.7	12.0	1200.0	24.71	1639.2
2019-06-15T04:41:03Z	540.5	1200	944.3	14.6	100.0	12.0	1200.0	24.31	1621.5
2019-06-15T05:01:11Z	544.6	1200	944.3	14.4	100.0	12.0	1200.0	23.84	1633.8
2019-06-15T05:21:13Z	553.7	1200	944.5	14.2	100.0	12.0	1201.5	23.53	1661.1
2019-06-15T05:41:14Z	542.9	1200	944.7	14.1	99.8	12.0	1200.0	23.18	1628.7
2019-06-15T06:01:18Z	546.0	1200	944.8	13.9	99.3	12.0	1201.5	22.87	1638.0
2019-06-15T06:21:21Z	536.1	1200	944.9	14.5	98.2	12.0	1200.0	22.59	1608.3
2019-06-15T06:41:28Z	486.2	1200	945.1	16.2	89.6	12.0	1201.5	22.34	1458.6
2019-06-15T07:01:39Z	500.3	1200	945.6	19.8	71.4	12.0	1200.0	22.15	1500.9
2019-06-15T07:21:41Z	468.4	1200	946.0	21.1	64.2	12.0	1200.0	22.12	1405.2
2019-06-15T07:41:43Z	497.5	1200	946.5	21.6	62.4	12.0	1200.0	22.15	1492.5
2019-06-15T08:01:47Z	519.6	1200	946.7	22.2	61.9	12.0	1200.0	22.28	1558.8
2019-06-15T08:22:16Z	515.7	1200	946.9	22.1	61.7	12.0	1200.0	22.46	1547.1
2019-06-15T08:42:24Z	504.8	1200	947.2	22.2	60.5	12.0	1200.0	22.65	1514.4
2019-06-15T09:02:27Z	520.9	1200	947.6	22.7	57.0	12.0	1200.0	22.87	1562.7
2019-06-15T09:22:31Z	485.0	1200	947.8	23.1	54.8	12.0	1200.0	23.12	1455.0
2019-06-15T09:42:45Z	506.1	1200	948.1	23.7	53.3	12.0	1200.0	23.4	1518.3
2019-06-15T10:02:55Z	477.2	1200	948.4	23.6	55.2	12.0	1200.0	23.75	1431.6
2019-06-15T10:23:08Z	512.4	1200	948.5	23.8	55.5	12.0	1200.0	24.09	1537.2
2019-06-15T10:43:16Z	494.5	1200	948.6	24.1	54.7	12.0	1200.0	24.46	1483.5
2019-06-15T11:03:21Z	534.6	1200	948.7	24.2	54.3	12.0	1201.5	24.78	1603.8
2019-06-15T11:23:33Z	487.7	1200	948.8	24.2	54.2	12.0	1201.5	25.12	1463.1
2019-06-15T11:43:37Z	503.8	1200	948.8	25.2	52.0	12.0	1200.0	25.46	1511.4
2019-06-15T12:03:45Z	491.9	1200	948.9	25.0	52.6	12.0	1201.5	25.81	1475.7
2019-06-15T12:24:00Z	518.0	1200	949.2	24.3	52.4	12.0	1200.0	26.15	1554.0
2019-06-15T12:44:18Z	489.1	1200	949.2	24.9	52.4	12.0	1200.0	26.46	1467.3
2019-06-15T13:04:23Z	481.2	1200	949.1	25.5	51.6	12.0	1201.5	26.75	1443.6
2019-06-15T13:24:29Z	488.3	1200	949.1	25.7	51.8	12.0	1201.5	27.03	1464.9
2019-06-15T13:44:46Z	450.4	1200	949.0	26.2	50.7	12.0	1201.5	27.31	1351.2
2019-06-15T14:04:55Z	455.5	1200	948.9	26.3	50.6	12.0	1201.5	27.65	1366.5
2019-06-15T14:25:10Z	486.6	1200	948.9	25.4	52.8	12.0	1201.5	27.96	1459.8
2019-06-15T14:45:19Z	493.8	1200	949.0	25.4	53.2	12.0	1201.5	28.25	1481.4
2019-06-15T15:05:27Z	521.9	1200	949.0	25.6	53.9	12.0	1200.0	28.56	1565.7
2019-06-15T15:25:38Z	493.0	1200	949.0	25.0	54.4	12.0	1200.0	28.81	1479.0
2019-06-15T15:45:47Z	482.1	1200	949.0	24.0	57.2	12.0	1201.5	29.0	1446.3
2019-06-15T16:05:48Z	472.2	1200	948.8	24.0	58.7	12.0	1201.5	29.19	1416.6
2019-06-15T16:25:50Z	473.3	1200	948.7	24.5	58.6	12.0	1201.5	29.28	1419.9
2019-06-15T16:45:55Z	520.4	1200	948.6	23.8	59.1	12.0	1201.5	29.41	1561.2
2019-06-15T17:06:06Z	481.5	1200	948.5	23.1	61.9	12.0	1200.0	29.44	1444.5
2019-06-15T17:26:15Z	447.6	1200	948.4	22.8	62.9	12.0	1201.5	29.44	1342.8
2019-06-15T17:46:22Z	479.7	1200	948.5	22.6	65.4	12.0	1200.0	29.44	1439.1
2019-06-15T18:06:27Z	487.8	1200	948.5	21.8	66.7	12.0	1201.5	29.41	1463.4
2019-06-15T18:26:31Z	473.9	1200	948.3	21.6	67.1	12.0	1201.5	29.3	1421.7
2019-06-15T18:46:35Z	487.0	1200	948.2	21.3	68.1	12.0	1201.5	29.18	1461.0
2019-06-15T19:06:51Z	490.1	1200	948.3	21.2	68.1	12.0	1200.0	29.03	1470.3
2019-06-15T19:26:55Z	480.3	1200	948.3	20.7	72.7	12.0	1200.0	28.91	1440.9
2019-06-15T19:46:58Z	463.4	1200	948.2	20.2	79.5	12.0	1201.5	28.71	1390.2
2019-06-15T20:07:06Z	459.5	1200	948.1	19.8	82.0	12.0	1200.0	28.53	1378.5
2019-06-15T20:27:14Z	449.6	1200	947.9	19.6	80.3	12.0	1200.0	28.31	1348.8
2019-06-15T20:47:18Z	440.7	1200	947.9	19.3	83.9	12.0	1201.5	28.09	1322.1
2019-06-15T21:07:26Z	451.8	1200	948.0	19.3	82.6	12.0	1201.5	27.87	1355.4
2019-06-15T21:27:33Z	506.9	1200	948.2	19.3	81.9	12.0	1200.0	27.62	1520.7
2019-06-15T21:47:36Z	522.0	1200	948.6	19.3	80.8	12.0	1200.0	27.41	1566.0
2019-06-15T22:07:52Z	482.1	1200	948.9	18.8	84.2	12.0	1200.0	27.18	1446.3
2019-06-15T22:27:55Z	474.2	1200	949.1	17.9	87.5	12.0	1200.0	26.93	1422.6
2019-06-15T22:48:08Z	479.3	1200	949.1	17.6	86.4	12.0	1200.0	26.65	1437.9
2019-06-15T23:08:22Z	494.4	1200	949.6	17.4	85.4	12.0	1201.5	26.4	1483.2
2019-06-15T23:28:28Z	485.5	1200	951.3	14.4	90.2	12.0	1200.0	26.09	1456.5
2019-06-15T23:48:30Z	439.6	1200	951.5	13.1	99.1	12.0	1201.5	25.75	1318.8
2019-06-16T00:08:34Z	467.8	1200	951.6	13.1	99.2	12.0	1201.5	25.31	1403.4
2019-06-16T00:28:39Z	420.9	1200	951.4	13.2	98.9	12.0	1203.0	24.87	1262.7
2019-06-16T00:48:47Z	433.0	1200	952.2	13.3	99.6	12.0	1200.0	24.4	1299.0
2019-06-16T01:08:57Z	439.1	1200	952.5	13.4	99.4	12.0	1200.0	23.93	1317.3
2019-06-16T01:29:10Z	477.2	1200	952.6	13.5	99.4	12.0	1200.0	23.53	1431.6
2019-06-16T01:49:16Z	438.3	1200	952.8	13.3	100.0	12.0	1203.0	23.09	1314.9
2019-06-16T02:09:23Z	457.4	1200	952.7	13.4	99.8	11.9	1200.0	22.75	1372.2
2019-06-16T02:29:27Z	487.5	1200	952.7	13.5	98.7	12.0	1200.0	22.4	1462.5
2019-06-16T02:49:29Z	461.6	1200	952.7	13.5	98.4	11.9	1200.0	22.03	1384.8
2019-06-16T03:09:40Z	491.7	1200	952.7	13.3	98.9	12.0	1200.0	21.71	1475.1
2019-06-16T03:29:44Z	445.8	1200	952.7	13.0	99.5	11.9	1200.0	21.37	1337.4
2019-06-16T03:49:50Z	509.9	1200	952.5	12.8	99.8	12.0	1200.0	21.0	1529.7
2019-06-16T04:09:56Z	460.0	1200	952.5	12.8	99.1	11.9	1200.0	20.68	1380.0
2019-06-16T04:30:07Z	450.2	1200	952.6	12.9	98.6	11.9	1200.0	20.4	1350.6
2019-06-16T04:50:10Z	522.3	1200	952.5	13.0	98.0	11.9	1200.0	20.15	1566.9
2019-06-16T05:10:21Z	482.4	1200	952.5	13.0	97.7	11.9	1200.0	19.87	1447.2
2019-06-16T05:30:25Z	463.5	1200	952.7	13.0	98.5	11.9	1200.0	19.68	1390.5
2019-06-16T05:50:30Z	500.6	1200	952.9	12.7	100.0	11.9	1200.0	19.46	1501.8
2019-06-16T06:10:37Z	463.7	1200	953.0	12.6	99.8	11.9	1200.0	19.25	1391.1
2019-06-16T06:30:40Z	484.8	1200	953.0	13.4	95.8	11.9	1200.0	19.06	1454.4
2019-06-16T06:50:53Z	497.9	1200	953.2	14.0	93.1	11.9	1200.0	18.91	1493.7
2019-06-16T07:10:56Z	483.0	1200	953.4	14.3	92.2	11.9	1200.0	18.78	1449.0
2019-06-16T07:31:00Z	445.1	1200	953.5	16.6	83.6	11.9	1200.0	18.71	1335.3
2019-06-16T07:51:12Z	468.2	1200	953.7	16.0	85.9	11.9	1200.0	18.75	1404.6
2019-06-16T08:11:17Z	505.3	1200	953.9	15.6	87.4	11.9	1200.0	18.8	1515.9
2019-06-16T08:31:21Z	449.4	1200	954.2	15.9	85.2	11.9	1200.0	18.84	1348.2
2019-06-16T08:51:46Z	482.5	1200	954.3	16.4	83.9	11.9	1200.0	18.91	1447.5
2019-06-16T09:12:01Z	491.7	1200	954.4	17.0	80.4	11.9	1200.0	19.03	1475.1
2019-06-16T09:32:08Z	529.8	1200	954.4	17.6	78.1	11.9	1200.0	19.15	1589.4
2019-06-16T09:52:11Z	465.9	1200	954.3	18.3	74.9	11.9	1200.0	19.31	1397.7
2019-06-16T10:12:25Z	500.0	1200	954.3	18.3	73.8	11.9	1200.0	19.56	1500.0
2019-06-16T10:32:33Z	491.1	1200	954.4	19.7	68.8	11.9	1203.0	19.81	1473.3
2019-06-16T10:52:37Z	452.2	1200	954.4	19.6	67.3	11.9	1200.0	20.09	1356.6
2019-06-16T11:12:47Z	505.3	1200	954.5	19.8	65.8	11.9	1200.0	20.37	1515.9
2019-06-16T11:33:01Z	500.4	1200	954.5	20.9	62.1	11.9	1201.5	20.68	1501.2
2019-06-16T11:53:03Z	514.5	1200	954.5	21.4	61.3	11.9	1200.0	21.03	1543.5
2019-06-16T12:13:11Z	484.6	1200	954.4	21.0	60.3	11.9	1200.0	21.46	1453.8
2019-06-16T12:33:22Z	473.7	1200	954.4	21.1	60.1	11.9	1200.0	21.84	1421.1
2019-06-16T12:53:24Z	506.8	1200	954.4	21.4	58.6	11.9	1200.0	22.21	1520.4
2019-06-16T13:13:34Z	470.9	1200	954.4	21.2	59.3	11.9	1200.0	22.56	1412.7
