rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	temp_ext	relhum_ext	moder_cph_filt
1	2019-05-15T15:09:58Z	948.5	9.9	55.0	13.1	16	41	10	42	8.5	63.0	nan
2	2019-05-15T15:39:00Z	948.2	10.6	51.5	12.9	702	1177	382	1178	8.7	64.3	2147.2
3	2019-05-15T15:59:00Z	948.2	10.7	44.4	12.9	645	1200	417	1200	8.2	66.3	1935.0
4	2019-05-15T16:19:00Z	948.1	10.7	41.3	12.9	679	1200	407	1200	8.1	64.1	2037.0
5	2019-05-15T16:39:00Z	948.2	10.6	39.7	12.8	695	1200	419	1200	8.0	66.8	2085.0
6	2019-05-15T16:59:00Z	948.2	10.3	38.8	12.8	682	1200	416	1200	7.7	74.0	2046.0
7	2019-05-15T17:19:00Z	948.2	10.0	38.3	12.8	707	1200	394	1200	7.4	73.1	2121.0
8	2019-05-15T17:39:00Z	948.2	9.7	38.0	12.8	744	1200	404	1200	7.2	76.2	2232.0
9	2019-05-15T17:59:00Z	948.3	9.5	37.7	12.8	683	1200	405	1200	7.0	79.4	2049.0
10	2019-05-15T18:19:00Z	948.2	9.2	37.5	12.8	671	1200	384	1200	6.4	85.8	2013.0
11	2019-05-15T18:39:00Z	948.2	8.8	37.3	12.8	688	1200	423	1200	6.1	84.1	2064.0
12	2019-05-15T18:59:00Z	948.2	8.6	37.2	12.8	674	1200	395	1200	6.0	84.4	2022.0
13	2019-05-15T19:19:00Z	948.3	8.3	37.1	12.8	727	1200	411	1200	5.9	86.7	2181.0
14	2019-05-15T19:39:00Z	948.2	8.1	37.1	12.8	712	1200	383	1200	5.5	89.7	2136.0
15	2019-05-15T19:59:00Z	948.2	7.9	37.0	12.8	667	1200	394	1200	5.5	88.8	2001.0
16	2019-05-15T20:19:00Z	948.0	7.7	37.0	12.8	691	1200	408	1200	5.4	87.8	2073.0
17	2019-05-15T20:39:00Z	947.8	7.5	36.9	12.7	676	1200	375	1200	5.3	88.8	2028.0
18	2019-05-15T20:59:00Z	947.7	7.3	36.9	12.7	691	1200	372	1200	5.1	90.9	2073.0
19	2019-05-15T21:19:00Z	947.6	7.1	36.8	12.7	642	1200	421	1200	4.7	91.6	1926.0
20	2019-05-15T21:39:00Z	947.5	6.9	36.8	12.7	701	1200	372	1200	4.6	92.9	2103.0
21	2019-05-15T21:59:00Z	947.4	6.7	36.8	12.7	723	1200	385	1200	4.6	92.1	2169.0
22	2019-05-15T22:19:00Z	947.1	6.6	36.7	12.7	677	1200	413	1200	4.6	92.8	2031.0
23	2019-05-15T22:39:00Z	946.9	6.5	36.7	12.7	626	1200	386	1200	4.2	95.6	1878.0
24	2019-05-15T22:59:00Z	946.7	6.4	36.6	12.7	673	1200	392	1200	3.9	96.6	2019.0
25	2019-05-15T23:19:00Z	946.5	5.9	36.5	12.7	643	1200	418	1200	3.7	96.9	1929.0
26	2019-05-15T23:39:00Z	946.2	5.4	36.5	12.7	644	1200	391	1200	3.0	96.0	1932.0
27	2019-05-15T23:59:00Z	945.9	5.0	36.6	12.7	756	1200	396	1200	2.6	97.1	2268.0
28	2019-05-16T00:19:00Z	945.6	4.6	36.7	12.7	650	1200	444	1200	2.5	97.6	1950.0
29	2019-05-16T00:39:00Z	945.4	4.4	36.8	12.7	671	1200	422	1200	2.3	97.7	2013.0
30	2019-05-16T00:59:00Z	945.0	4.3	36.8	12.7	673	1200	389	1200	2.4	98.2	2019.0
31	2019-05-16T01:19:00Z	944.9	4.2	36.8	12.7	709	1200	433	1200	2.1	98.2	2127.0
32	2019-05-16T01:39:00Z	944.7	4.0	36.7	12.7	639	1200	457	1200	2.0	98.5	1917.0
33	2019-05-16T01:59:00Z	944.5	3.7	36.7	12.7	678	1200	438	1200	1.9	98.8	2034.0
34	2019-05-16T02:19:00Z	944.2	3.5	36.8	12.7	683	1200	405	1200	1.7	98.9	2049.0
35	2019-05-16T02:39:00Z	943.9	3.4	36.8	12.7	701	1200	421	1200	1.7	99.1	2103.0
36	2019-05-16T02:59:00Z	943.5	3.0	36.6	12.7	674	1200	386	1200	0.6	99.2	2022.0
37	2019-05-16T03:19:00Z	943.4	2.5	36.7	12.7	702	1200	405	1200	0.7	99.4	2106.0
38	2019-05-16T03:39:00Z	943.3	2.5	36.9	12.7	691	1200	403	1200	1.2	99.4	2073.0
39	2019-05-16T03:59:00Z	943.2	2.8	37.1	12.7	724	1200	410	1200	1.5	99.3	2172.0
40	2019-05-16T04:19:00Z	943.1	3.2	37.0	12.7	712	1200	419	1200	2.2	99.4	2136.0
41	2019-05-16T04:39:00Z	943.1	3.6	36.9	12.7	668	1200	426	1200	3.1	99.4	2004.0
42	2019-05-16T04:59:00Z	943.2	4.2	36.7	12.7	748	1200	444	1200	3.9	99.3	2244.0
43	2019-05-16T05:19:00Z	943.4	4.8	36.6	12.7	692	1200	435	1200	4.0	99.1	2076.0
44	2019-05-16T05:39:00Z	943.4	5.2	36.3	12.7	684	1200	396	1200	4.2	97.9	2052.0
45	2019-05-16T05:59:00Z	943.5	5.5	36.2	12.7	710	1200	396	1200	4.5	95.0	2130.0
46	2019-05-16T06:19:00Z	943.5	5.9	36.2	12.7	702	1200	440	1200	4.9	93.4	2106.0
47	2019-05-16T06:39:00Z	943.5	6.2	36.0	12.7	709	1200	439	1200	4.7	92.4	2127.0
48	2019-05-16T06:59:00Z	943.5	6.4	35.9	12.7	741	1200	380	1200	5.0	91.8	2223.0
49	2019-05-16T07:19:00Z	943.4	6.7	35.9	12.7	702	1200	415	1200	5.3	91.1	2106.0
50	2019-05-16T07:39:00Z	943.3	7.0	36.0	12.8	707	1200	431	1200	5.4	87.7	2121.0
51	2019-05-16T07:59:00Z	943.3	7.5	36.1	12.8	716	1200	419	1200	5.8	86.9	2148.0
52	2019-05-16T08:19:00Z	943.3	8.0	35.9	12.8	754	1200	454	1200	6.1	82.9	2262.0
53	2019-05-16T08:39:00Z	943.2	8.3	35.7	12.8	689	1200	389	1200	6.5	82.2	2067.0
54	2019-05-16T08:59:00Z	943.1	8.6	35.6	12.9	768	1200	390	1200	6.7	82.0	2304.0
55	2019-05-16T09:19:00Z	943.0	9.2	35.7	13.2	704	1200	425	1200	8.5	76.5	2112.0
56	2019-05-16T09:39:00Z	943.0	10.0	35.7	13.3	754	1200	391	1200	8.4	73.4	2262.0
57	2019-05-16T09:59:00Z	943.0	10.9	35.4	13.4	685	1200	445	1200	8.3	73.2	2055.0
58	2019-05-16T10:19:00Z	942.9	11.3	34.9	13.2	714	1200	443	1200	8.0	76.2	2142.0
59	2019-05-16T10:39:00Z	942.8	11.2	35.0	13.2	713	1200	391	1200	8.3	72.5	2139.0
60	2019-05-16T10:59:00Z	942.7	11.6	35.0	13.3	712	1200	419	1200	8.9	73.5	2136.0
61	2019-05-16T11:19:00Z	942.6	12.3	35.0	13.4	731	1200	391	1200	10.5	66.6	2193.0
62	2019-05-16T11:39:00Z	942.6	13.4	34.7	13.4	720	1200	423	1200	10.0	74.9	2160.0
63	2019-05-16T11:59:00Z	942.6	13.6	34.1	13.3	741	1200	418	1200	9.8	67.3	2223.0
64	2019-05-16T12:19:00Z	942.5	14.1	34.2	13.4	762	1200	436	1200	10.6	73.4	2286.0
65	2019-05-16T12:39:00Z	942.5	14.6	34.0	13.6	699	1200	424	1200	10.5	68.7	2097.0
66	2019-05-16T12:59:00Z	942.3	14.4	33.9	13.3	704	1200	439	1200	10.3	74.5	2112.0
67	2019-05-16T13:19:00Z	942.1	14.7	34.4	13.7	707	1200	424	1200	12.0	64.2	2121.0
68	2019-05-16T13:39:00Z	942.0	15.9	34.0	13.6	711	1200	421	1200	11.8	74.0	2133.0
69	2019-05-16T13:59:00Z	941.9	15.7	33.4	13.3	746	1200	394	1200	11.0	68.3	2238.0
70	2019-05-16T14:19:00Z	941.7	14.9	33.5	13.2	692	1200	409	1200	11.2	67.4	2076.0
71	2019-05-16T14:39:00Z	941.7	14.4	33.8	13.1	755	1200	416	1200	10.8	72.9	2265.0
72	2019-05-16T14:59:00Z	941.6	13.9	34.0	13.1	710	1200	443	1200	10.6	73.9	2130.0
73	2019-05-16T15:19:00Z	941.5	13.5	34.3	13.1	691	1200	418	1200	10.6	76.6	2073.0
74	2019-05-16T15:39:00Z	941.5	13.5	34.1	13.0	737	1199	454	1200	10.5	74.2	2212.8
75	2019-05-16T15:59:00Z	941.4	13.2	34.3	13.0	716	1200	421	1200	10.3	75.9	2148.0
76	2019-05-16T16:19:00Z	941.3	12.9	34.5	13.0	729	1200	402	1200	10.2	75.5	2187.0
77	2019-05-16T16:39:00Z	941.2	12.6	34.6	13.0	731	1200	421	1200	9.9	78.6	2193.0
78	2019-05-16T16:59:00Z	941.2	12.3	34.8	12.9	714	1200	473	1200	9.8	80.7	2142.0
79	2019-05-16T17:19:00Z	941.2	12.1	34.9	12.9	685	1200	383	1200	9.6	80.7	2055.0
80	2019-05-16T17:39:00Z	941.2	11.8	34.9	12.9	738	1200	463	1200	9.5	82.6	2214.0
81	2019-05-16T17:59:00Z	941.1	11.6	35.0	12.9	738	1200	440	1200	9.5	81.1	2214.0
82	2019-05-16T18:19:00Z	941.1	11.4	34.9	12.9	702	1200	420	1200	8.9	84.7	2106.0
83	2019-05-16T18:39:00Z	941.1	10.7	34.8	12.9	707	1200	452	1200	7.9	88.8	2121.0
84	2019-05-16T18:59:00Z	940.9	10.0	35.0	12.8	686	1200	404	1200	7.6	89.6	2058.0
85	2019-05-16T19:19:00Z	940.8	9.3	35.2	12.8	715	1200	397	1200	6.6	93.3	2145.0
86	2019-05-16T19:39:00Z	940.8	8.8	35.6	12.8	715	1200	424	1200	6.5	94.9	2145.0
87	2019-05-16T19:59:00Z	940.8	8.7	35.8	12.8	760	1200	406	1200	6.3	95.6	2280.0
88	2019-05-16T20:19:00Z	940.7	8.7	35.8	12.8	710	1200	408	1200	6.6	94.8	2130.0
89	2019-05-16T20:39:00Z	940.6	8.6	35.8	12.8	688	1200	422	1200	6.7	94.5	2064.0
90	2019-05-16T20:59:00Z	940.5	8.6	35.7	12.8	676	1200	411	1200	7.1	93.2	2028.0
91	2019-05-16T21:19:00Z	940.4	8.5	35.6	12.8	726	1200	417	1200	6.4	95.7	2178.0
92	2019-05-16T21:39:00Z	940.2	8.2	35.5	12.7	676	1200	434	1200	6.3	95.8	2028.0
93	2019-05-16T21:59:00Z	940.0	7.6	35.5	12.7	682	1200	439	1200	5.5	96.7	2046.0
94	2019-05-16T22:19:00Z	939.8	6.9	35.6	12.7	768	1200	403	1200	4.2	95.9	2304.0
95	2019-05-16T22:39:00Z	939.6	6.1	35.8	12.7	717	1200	426	1200	4.4	98.0	2151.0
96	2019-05-16T22:59:00Z	939.3	5.7	36.0	12.7	747	1200	450	1200	3.6	97.8	2241.0
97	2019-05-16T23:19:00Z	939.1	5.2	36.0	12.7	743	1200	409	1200	2.4	98.0	2229.0
98	2019-05-16T23:39:00Z	938.8	4.6	36.2	12.7	719	1200	418	1200	2.8	98.5	2157.0
99	2019-05-16T23:59:00Z	938.6	4.2	36.3	12.7	774	1200	436	1200	2.3	98.7	2322.0
100	2019-05-17T00:19:00Z	938.4	3.8	36.4	12.7	713	1200	382	1200	1.3	98.8	2139.0
101	2019-05-17T00:39:00Z	938.1	3.5	36.4	12.7	731	1200	411	1200	1.8	99.1	2193.0
102	2019-05-17T00:59:00Z	937.8	3.1	36.4	12.7	771	1200	441	1200	1.0	99.2	2313.0
103	2019-05-17T01:19:00Z	937.7	2.7	36.5	12.7	738	1200	436	1200	1.1	99.3	2214.0
104	2019-05-17T01:39:00Z	937.5	2.5	36.6	12.6	800	1200	411	1200	0.5	99.3	2400.0
105	2019-05-17T01:59:00Z	937.4	2.2	36.6	12.6	732	1200	417	1200	0.3	99.5	2196.0
106	2019-05-17T02:19:00Z	937.2	1.9	36.6	12.6	693	1200	434	1200	0.1	99.6	2079.0
107	2019-05-17T02:39:00Z	937.0	1.6	36.6	12.6	749	1200	422	1200	nan	99.7	2247.0
108	2019-05-17T02:59:00Z	937.0	1.3	36.6	12.6	751	1200	416	1200	nan	99.8	2253.0
109	2019-05-17T03:19:00Z	936.8	1.3	36.8	12.6	718	1200	466	1200	nan	99.8	2154.0
110	2019-05-17T03:39:00Z	936.7	1.3	36.7	12.6	736	1200	439	1200	nan	99.9	2208.0
111	2019-05-17T03:59:00Z	936.6	1.1	36.6	12.6	748	1200	436	1200	nan	99.9	2244.0
112	2019-05-17T04:19:00Z	936.7	1.0	36.8	12.6	736	1200	442	1200	nan	99.9	2208.0
113	2019-05-17T04:39:00Z	936.8	1.3	36.9	12.6	720	1200	407	1200	0.9	99.8	2160.0
114	2019-05-17T04:59:00Z	936.9	1.9	37.0	12.6	702	1200	439	1200	2.1	99.7	2106.0
115	2019-05-17T05:19:00Z	936.9	2.9	36.9	12.7	728	1200	424	1200	3.1	99.6	2184.0
116	2019-05-17T05:39:00Z	936.8	3.9	36.7	12.7	710	1200	440	1200	4.2	99.4	2130.0
117	2019-05-17T05:59:00Z	937.0	5.0	36.4	12.7	728	1200	438	1200	4.9	99.3	2184.0
118	2019-05-17T06:19:00Z	937.0	5.9	36.0	12.8	720	1200	439	1200	5.3	99.1	2160.0
119	2019-05-17T06:39:00Z	937.0	6.6	35.9	13.0	663	1200	449	1200	5.8	98.4	1989.0
120	2019-05-17T06:59:00Z	937.1	7.4	35.8	13.2	798	1200	442	1200	7.0	97.8	2394.0
121	2019-05-17T07:19:00Z	937.0	8.5	35.9	13.5	711	1200	436	1200	8.6	88.4	2133.0
122	2019-05-17T07:39:00Z	937.1	9.9	35.8	13.7	703	1200	421	1200	9.4	85.8	2109.0
123	2019-05-17T07:59:00Z	937.1	11.1	35.5	13.8	777	1200	459	1200	10.8	80.9	2331.0
124	2019-05-17T08:19:00Z	937.1	12.4	35.1	13.9	768	1200	399	1200	11.8	83.4	2304.0
125	2019-05-17T08:39:00Z	937.1	13.5	34.7	14.0	780	1200	404	1200	12.7	76.8	2340.0
126	2019-05-17T08:59:00Z	937.1	14.6	34.2	14.1	757	1200	413	1200	14.0	68.6	2271.0
127	2019-05-17T09:19:00Z	936.9	15.6	33.8	14.3	738	1200	431	1200	14.9	66.3	2214.0
128	2019-05-17T09:39:00Z	936.9	16.5	33.5	14.4	760	1200	474	1200	15.3	62.3	2280.0
129	2019-05-17T09:59:00Z	936.8	17.3	33.1	14.4	709	1200	439	1200	15.5	62.8	2127.0
130	2019-05-17T10:19:00Z	936.8	18.1	32.8	14.3	697	1199	447	1200	16.1	61.6	2092.7
131	2019-05-17T10:39:00Z	936.7	19.0	32.4	14.3	693	1200	397	1200	16.8	59.2	2079.0
132	2019-05-17T10:59:00Z	936.7	19.7	32.0	14.3	777	1200	436	1200	17.5	58.8	2331.0
133	2019-05-17T11:19:00Z	936.7	20.3	31.6	14.3	777	1200	418	1200	17.3	54.3	2331.0
134	2019-05-17T11:39:00Z	936.7	20.7	31.4	13.9	720	1200	428	1200	17.8	47.1	2160.0
135	2019-05-17T11:59:00Z	936.7	21.1	31.2	13.6	726	1200	457	1200	17.9	50.2	2178.0
136	2019-05-17T12:19:00Z	936.5	20.9	31.1	13.5	769	1200	391	1200	18.1	53.2	2307.0
137	2019-05-17T12:39:00Z	936.5	21.1	31.4	13.8	764	1200	434	1200	19.0	49.0	2292.0
138	2019-05-17T12:59:00Z	936.5	21.7	31.0	13.5	754	1200	421	1200	18.7	47.6	2262.0
139	2019-05-17T13:19:00Z	936.5	21.4	30.8	13.5	773	1200	407	1200	19.0	47.1	2319.0
140	2019-05-17T13:39:00Z	936.4	21.7	31.0	13.6	719	1200	423	1200	18.8	43.4	2157.0
141	2019-05-17T13:59:00Z	936.2	21.9	31.0	13.7	764	1200	451	1200	19.6	47.8	2292.0
142	2019-05-17T14:19:00Z	936.3	22.2	30.6	13.3	737	1200	477	1200	19.0	50.3	2211.0
143	2019-05-17T14:39:00Z	936.2	21.6	30.6	13.3	766	1200	407	1200	18.6	49.5	2298.0
144	2019-05-17T14:59:00Z	936.2	21.2	30.9	13.2	770	1200	453	1200	18.5	45.4	2310.0
145	2019-05-17T15:19:00Z	936.1	20.7	31.0	13.2	733	1200	428	1200	18.3	53.4	2199.0
146	2019-05-17T15:39:00Z	936.0	20.6	31.1	13.2	740	1200	434	1200	18.5	55.0	2220.0
147	2019-05-17T15:59:00Z	935.8	20.6	31.4	13.2	722	1200	457	1200	18.9	50.5	2166.0
148	2019-05-17T16:19:00Z	935.8	21.5	31.3	13.2	781	1200	439	1200	19.0	52.3	2343.0
149	2019-05-17T16:39:00Z	935.8	21.4	30.8	13.1	805	1200	445	1200	17.6	56.9	2415.0
150	2019-05-17T16:59:00Z	935.6	20.6	30.9	13.1	748	1200	441	1200	17.7	55.0	2244.0
151	2019-05-17T17:19:00Z	935.6	20.3	31.2	13.1	771	1200	431	1200	17.1	60.9	2313.0
152	2019-05-17T17:39:00Z	935.5	19.6	31.4	13.0	734	1200	435	1200	15.7	68.1	2202.0
153	2019-05-17T17:59:00Z	935.4	18.4	31.7	13.0	774	1200	442	1200	14.4	71.9	2322.0
154	2019-05-17T18:19:00Z	935.3	17.0	32.3	13.0	743	1200	434	1200	13.5	75.1	2229.0
155	2019-05-17T18:39:00Z	935.2	15.8	32.9	13.0	800	1200	463	1200	13.1	76.0	2400.0
156	2019-05-17T18:59:00Z	935.1	14.8	33.4	13.0	765	1200	434	1200	12.2	79.4	2295.0
157	2019-05-17T19:19:00Z	935.1	13.8	33.9	12.9	735	1200	469	1200	10.1	85.7	2205.0
158	2019-05-17T19:39:00Z	935.2	12.9	34.4	12.9	743	1200	424	1200	10.4	84.6	2229.0
159	2019-05-17T19:59:00Z	935.3	12.2	34.8	12.9	729	1200	432	1200	10.8	79.7	2187.0
160	2019-05-17T20:19:00Z	935.5	12.1	35.4	12.9	760	1200	430	1200	12.9	69.8	2280.0
161	2019-05-17T20:39:00Z	935.6	12.6	35.0	12.9	804	1200	444	1200	10.6	77.5	2412.0
162	2019-05-17T20:59:00Z	935.5	12.2	34.6	12.9	780	1200	408	1200	10.7	79.8	2340.0
163	2019-05-17T21:19:00Z	935.4	11.8	34.6	12.9	770	1200	447	1200	10.2	81.2	2310.0
164	2019-05-17T21:39:00Z	935.4	11.4	34.7	12.9	751	1200	406	1200	10.2	82.0	2253.0
165	2019-05-17T21:59:00Z	935.4	11.2	34.8	12.9	784	1200	422	1200	9.8	82.5	2352.0
166	2019-05-17T22:19:00Z	935.6	10.8	34.8	12.9	765	1200	472	1200	9.5	83.2	2295.0
167	2019-05-17T22:39:00Z	935.5	10.4	34.8	12.9	763	1200	468	1200	8.8	87.1	2289.0
168	2019-05-17T22:59:00Z	935.6	9.8	34.8	12.9	742	1200	453	1200	7.1	89.9	2226.0
169	2019-05-17T23:19:00Z	935.5	9.0	35.1	12.9	717	1200	437	1200	8.1	90.2	2151.0
170	2019-05-17T23:39:00Z	935.5	8.8	35.4	12.8	752	1200	468	1200	8.3	88.6	2256.0
171	2019-05-17T23:59:00Z	935.4	8.8	35.4	12.8	744	1200	418	1200	7.5	92.5	2232.0
172	2019-05-18T00:19:00Z	935.5	8.8	35.4	12.8	764	1200	419	1200	7.8	91.6	2292.0
173	2019-05-18T00:39:00Z	935.3	8.4	35.2	12.8	805	1200	432	1200	6.1	92.4	2415.0
174	2019-05-18T00:59:00Z	935.2	8.0	35.3	12.8	743	1200	446	1200	6.2	94.6	2229.0
175	2019-05-18T01:19:00Z	935.0	7.6	35.5	12.8	744	1200	428	1200	6.0	95.2	2232.0
176	2019-05-18T01:39:00Z	934.9	7.4	35.5	12.8	728	1200	464	1200	5.7	96.5	2184.0
177	2019-05-18T01:59:00Z	934.8	7.1	35.5	12.8	729	1200	432	1200	5.0	96.5	2187.0
178	2019-05-18T02:19:00Z	934.6	6.7	35.6	12.8	698	1200	416	1200	5.3	97.5	2094.0
179	2019-05-18T02:39:00Z	934.6	6.6	35.8	12.8	744	1200	465	1200	5.2	97.4	2232.0
180	2019-05-18T02:59:00Z	934.5	6.4	35.6	12.8	784	1200	482	1200	3.3	96.6	2352.0
181	2019-05-18T03:19:00Z	934.5	5.8	35.6	12.8	748	1200	441	1200	3.6	98.3	2244.0
182	2019-05-18T03:39:00Z	934.5	5.3	35.9	12.8	741	1200	417	1200	3.7	98.6	2223.0
183	2019-05-18T03:59:00Z	934.5	5.0	35.9	12.8	769	1200	424	1200	3.5	98.7	2307.0
184	2019-05-18T04:19:00Z	934.5	5.0	36.1	12.8	755	1200	484	1200	4.1	98.1	2265.0
185	2019-05-18T04:39:00Z	934.8	5.3	36.2	12.8	758	1200	455	1200	5.2	96.7	2274.0
186	2019-05-18T04:59:00Z	934.9	6.2	36.3	12.9	776	1200	460	1200	7.6	92.1	2328.0
187	2019-05-18T05:19:00Z	935.1	7.4	36.1	12.9	750	1200	420	1200	9.3	90.4	2250.0
188	2019-05-18T05:39:00Z	935.3	8.9	35.8	13.1	740	1200	442	1200	13.6	72.8	2220.0
189	2019-05-18T05:59:00Z	935.5	10.8	35.3	13.3	747	1200	412	1200	13.8	70.2	2241.0
190	2019-05-18T06:19:00Z	935.8	12.6	34.6	13.5	763	1200	450	1200	14.7	69.6	2289.0
191	2019-05-18T06:39:00Z	936.0	14.3	33.8	13.6	752	1200	426	1200	16.0	63.3	2256.0
192	2019-05-18T06:59:00Z	936.2	15.7	33.2	13.7	794	1200	438	1200	15.1	63.7	2382.0
193	2019-05-18T07:19:00Z	936.4	16.6	32.8	13.9	706	1200	426	1200	15.3	64.3	2118.0
194	2019-05-18T07:39:00Z	936.3	17.2	32.4	13.5	720	1200	465	1200	15.5	70.2	2160.0
195	2019-05-18T07:59:00Z	936.2	16.9	32.3	13.5	766	1200	426	1200	15.4	69.8	2298.0
196	2019-05-18T08:19:00Z	936.3	17.0	32.5	13.6	736	1200	455	1200	16.1	67.9	2208.0
197	2019-05-18T08:39:00Z	936.2	17.3	32.6	13.8	763	1200	445	1200	16.6	65.0	2289.0
198	2019-05-18T08:59:00Z	936.2	18.0	32.6	14.1	802	1200	455	1200	16.7	60.0	2406.0
199	2019-05-18T09:19:00Z	936.3	18.9	32.2	14.1	754	1200	490	1200	17.6	57.9	2262.0
200	2019-05-18T09:39:00Z	936.3	19.5	31.9	14.3	757	1200	437	1200	18.1	54.0	2271.0
201	2019-05-18T09:59:00Z	936.3	20.2	31.6	14.3	758	1200	440	1200	18.2	50.8	2274.0
202	2019-05-18T10:19:00Z	936.4	20.9	31.3	14.3	755	1200	427	1200	18.5	49.2	2265.0
203	2019-05-18T10:39:00Z	936.4	21.5	31.0	14.3	727	1200	476	1200	19.1	45.0	2181.0
204	2019-05-18T10:59:00Z	936.3	22.2	30.6	14.2	759	1200	452	1200	18.5	55.9	2277.0
205	2019-05-18T11:19:00Z	936.1	22.3	30.5	14.2	704	1200	449	1200	18.8	48.0	2112.0
206	2019-05-18T11:39:00Z	936.0	22.5	30.5	14.2	794	1200	410	1200	19.3	53.2	2382.0
207	2019-05-18T11:59:00Z	936.0	22.9	30.3	13.8	759	1200	449	1200	19.1	45.8	2277.0
208	2019-05-18T12:19:00Z	936.1	23.0	30.2	13.7	794	1200	460	1200	19.5	44.9	2382.0
209	2019-05-18T12:39:00Z	936.0	22.7	30.1	13.6	701	1200	452	1200	19.5	43.7	2103.0
210	2019-05-18T12:59:00Z	935.8	22.6	30.3	13.7	765	1200	451	1200	19.2	44.0	2295.0
211	2019-05-18T13:19:00Z	935.7	22.4	30.3	13.7	750	1200	432	1200	18.9	57.2	2250.0
212	2019-05-18T13:39:00Z	935.7	22.2	30.6	13.7	813	1199	477	1200	19.0	54.5	2441.0
213	2019-05-18T13:59:00Z	935.4	22.1	30.9	13.8	851	1200	426	1200	19.4	52.5	2553.0
214	2019-05-18T14:19:00Z	935.4	22.7	31.1	13.7	780	1200	428	1200	19.4	53.9	2340.0
215	2019-05-18T14:39:00Z	935.3	22.4	30.6	13.4	754	1200	444	1200	19.2	50.6	2262.0
216	2019-05-18T14:59:00Z	935.2	21.7	30.7	13.3	750	1200	456	1200	19.0	47.1	2250.0
217	2019-05-18T15:19:00Z	935.0	21.3	30.9	13.2	709	1200	461	1200	19.2	49.0	2127.0
218	2019-05-18T15:39:00Z	934.9	21.8	30.9	13.2	745	1200	434	1200	20.1	45.7	2235.0
219	2019-05-18T15:59:00Z	934.8	22.7	30.8	13.2	785	1200	440	1200	21.1	38.2	2355.0
220	2019-05-18T16:19:00Z	935.0	23.6	30.1	13.1	756	1200	453	1200	20.5	45.0	2268.0
221	2019-05-18T16:39:00Z	934.9	23.3	29.7	13.1	779	1200	456	1200	20.2	41.0	2337.0
222	2019-05-18T16:59:00Z	934.8	23.2	29.8	13.1	753	1200	440	1200	20.3	39.9	2259.0
223	2019-05-18T17:19:00Z	935.0	22.9	29.8	13.1	765	1200	441	1200	19.5	44.0	2295.0
224	2019-05-18T17:39:00Z	934.8	22.3	29.8	13.0	777	1200	487	1200	18.7	44.7	2331.0
225	2019-05-18T17:59:00Z	934.7	21.0	30.1	13.0	789	1200	484	1200	16.4	56.0	2367.0
226	2019-05-18T18:19:00Z	934.5	19.1	30.9	13.0	780	1200	476	1200	13.8	70.8	2340.0
227	2019-05-18T18:39:00Z	934.3	17.3	31.9	13.0	768	1200	454	1200	12.7	75.1	2304.0
228	2019-05-18T18:59:00Z	934.2	15.8	32.8	13.0	771	1200	445	1200	12.0	78.9	2313.0
229	2019-05-18T19:19:00Z	934.2	14.6	33.7	13.0	780	1200	444	1200	11.3	80.2	2340.0
230	2019-05-18T19:39:00Z	934.2	13.7	34.3	12.9	768	1200	440	1200	10.9	81.4	2304.0
231	2019-05-18T19:59:00Z	934.2	12.8	34.7	12.9	747	1200	470	1200	10.6	83.2	2241.0
232	2019-05-18T20:19:00Z	934.2	12.1	35.0	12.9	728	1200	424	1200	9.2	84.7	2184.0
233	2019-05-18T20:39:00Z	934.1	11.6	35.3	12.9	750	1200	436	1200	10.0	82.2	2250.0
234	2019-05-18T20:59:00Z	934.1	11.2	35.4	12.9	753	1200	423	1200	10.7	79.8	2259.0
235	2019-05-18T21:19:00Z	934.0	11.0	35.3	12.9	774	1200	442	1200	8.2	85.9	2322.0
236	2019-05-18T21:39:00Z	933.9	10.5	35.3	12.9	787	1200	448	1200	8.8	83.7	2361.0
237	2019-05-18T21:59:00Z	933.8	10.1	35.3	12.9	813	1200	440	1200	9.0	88.2	2439.0
238	2019-05-18T22:19:00Z	933.7	9.7	35.3	12.9	768	1200	453	1200	7.9	90.7	2304.0
239	2019-05-18T22:39:00Z	933.6	9.3	35.4	12.9	755	1200	461	1200	8.2	89.2	2265.0
240	2019-05-18T22:59:00Z	933.5	8.9	35.4	12.9	793	1200	425	1200	8.6	90.1	2379.0
241	2019-05-18T23:19:00Z	933.5	8.8	35.4	12.8	765	1200	462	1200	7.5	90.7	2295.0
242	2019-05-18T23:39:00Z	933.4	8.4	35.3	12.8	784	1200	430	1200	8.6	88.5	2352.0
243	2019-05-18T23:59:00Z	933.3	8.7	36.1	12.8	793	1200	445	1200	10.6	78.0	2379.0
244	2019-05-19T00:19:00Z	933.5	9.6	36.3	12.8	835	1200	452	1200	10.6	78.5	2505.0
245	2019-05-19T00:39:00Z	933.5	10.3	35.6	12.8	810	1200	475	1200	10.2	80.6	2430.0
246	2019-05-19T00:59:00Z	933.6	10.5	35.3	12.8	695	1200	474	1200	10.1	81.5	2085.0
247	2019-05-19T01:19:00Z	933.8	10.7	35.6	12.8	728	1200	470	1200	10.1	81.5	2184.0
248	2019-05-19T01:39:00Z	933.9	10.8	35.3	12.8	733	1200	461	1200	10.1	81.5	2199.0
249	2019-05-19T01:59:00Z	934.0	10.8	34.9	12.8	763	1200	492	1200	9.5	84.0	2289.0
