datetime	counts1	nsecs1	press1	temp_ext	relhum_ext	volt	hv	temp_ncat	moder_cph_filt
2019-06-04T23:57:31Z	901	1200	941.8	18.1	100.0	10.5	1165.0	30.06	nan
2019-06-05T00:17:38Z	979	1200	941.8	18.0	100.0	10.5	1165.0	29.71	nan
2019-06-05T00:37:39Z	933	1200	941.8	17.4	100.0	10.5	1165.0	29.39	nan
2019-06-05T00:57:46Z	915	1200	941.8	16.6	100.0	10.5	1165.0	28.99	nan
2019-06-05T01:17:54Z	959	1200	941.8	16.4	100.0	10.5	1165.0	28.62	nan
2019-06-05T01:38:06Z	899	1200	941.7	16.1	100.0	10.5	1165.0	28.21	nan
2019-06-05T01:58:13Z	931	1200	941.6	15.3	100.0	10.5	1163.5	27.87	nan
2019-06-05T02:18:23Z	922	1200	941.6	14.7	100.0	10.5	1165.0	27.49	nan
2019-06-05T02:38:29Z	941	1200	941.5	13.6	100.0	10.5	1165.0	27.09	nan
2019-06-05T02:58:30Z	897	1200	941.4	13.4	100.0	10.5	1165.0	26.71	nan
2019-06-05T03:18:32Z	891	1200	941.3	12.8	100.0	10.5	1165.0	26.28	nan
2019-06-05T03:38:44Z	945	1200	941.2	12.2	100.0	10.5	1165.0	25.89	nan
2019-06-05T03:58:46Z	909	1200	941.1	12.0	100.0	10.5	1163.5	25.49	nan
2019-06-05T04:18:59Z	905	1200	941.0	12.1	100.0	10.5	1165.0	25.09	nan
2019-06-05T04:39:07Z	885	1200	940.9	11.7	100.0	10.5	1165.0	24.64	nan
2019-06-05T04:59:12Z	892	1200	940.8	11.2	100.0	10.5	1165.0	24.28	nan
2019-06-05T05:19:15Z	915	1200	940.7	11.2	100.0	10.5	1165.0	23.89	nan
2019-06-05T05:39:21Z	906	1200	940.6	11.0	100.0	10.5	1165.0	23.53	nan
2019-06-05T05:59:32Z	898	1200	940.6	10.8	100.0	10.5	1164.0	23.07	nan
2019-06-05T06:19:40Z	875	1200	940.5	10.5	100.0	10.5	1165.0	22.64	nan
2019-06-05T06:39:42Z	927	1200	940.5	10.2	100.0	10.5	1165.0	22.31	nan
2019-06-05T06:59:47Z	854	1200	940.6	10.0	100.0	10.5	1163.5	21.93	nan
2019-06-05T07:19:49Z	855	1200	940.7	9.9	100.0	10.5	1165.0	21.64	nan
2019-06-05T07:39:55Z	910	1200	940.9	10.1	100.0	10.5	1165.0	21.31	nan
2019-06-05T07:59:56Z	869	1200	941.0	11.5	100.0	10.5	1165.0	21.03	nan
2019-06-05T08:19:58Z	935	1200	941.3	14.4	100.0	10.5	1165.0	20.74	nan
2019-06-05T08:40:02Z	899	1200	941.4	16.5	100.0	10.5	1165.0	20.56	nan
2019-06-05T09:00:03Z	906	1200	941.5	19.2	100.0	10.5	1165.0	20.4	nan
2019-06-05T09:20:11Z	930	1200	941.6	21.2	100.0	10.5	1165.0	20.33	nan
2019-06-05T09:40:15Z	865	1200	941.5	22.1	100.0	10.5	1165.0	20.33	nan
2019-06-05T10:00:26Z	905	1200	941.4	22.1	100.0	10.5	1165.0	20.46	nan
2019-06-05T10:20:35Z	902	1200	941.4	22.7	100.0	10.4	1165.0	20.62	nan
2019-06-05T10:40:38Z	882	1200	941.3	23.4	100.0	10.5	1165.0	20.84	nan
2019-06-05T11:00:46Z	957	1200	941.3	24.1	100.0	10.5	1165.0	21.12	nan
2019-06-05T11:20:50Z	904	1200	941.3	25.3	100.0	10.5	1165.0	21.46	nan
2019-06-05T11:40:54Z	843	1200	941.2	26.1	100.0	10.4	1165.0	21.84	nan
2019-06-05T12:01:02Z	866	1200	941.2	26.6	100.0	10.5	1165.0	22.24	nan
2019-06-05T12:21:07Z	944	1200	941.2	27.2	100.0	10.5	1163.5	22.67	nan
2019-06-05T12:41:17Z	945	1200	941.1	26.7	100.0	10.4	1165.0	23.12	nan
2019-06-05T13:01:26Z	969	1200	941.1	27.1	99.8	10.4	1165.0	23.59	nan
2019-06-05T13:21:37Z	944	1200	940.9	27.6	100.0	10.5	1165.0	24.03	nan
2019-06-05T13:41:38Z	927	1200	940.8	27.4	100.0	10.5	1165.0	24.46	nan
2019-06-05T14:01:47Z	962	1200	940.6	27.7	100.0	10.5	1165.0	24.87	nan
2019-06-05T14:21:48Z	1001	1200	940.5	27.8	100.0	10.4	1165.0	25.28	nan
2019-06-05T14:41:56Z	946	1200	940.3	27.8	100.0	10.4	1165.0	25.71	nan
2019-06-05T15:02:05Z	1074	1200	940.1	27.8	100.0	10.5	1165.0	26.14	nan
2019-06-05T15:22:16Z	978	1200	940.0	27.8	99.5	10.4	1165.0	26.53	nan
2019-06-05T15:42:19Z	1044	1200	939.9	28.5	99.0	10.4	1165.0	26.89	nan
2019-06-05T16:02:21Z	937	1200	939.6	28.3	100.0	10.4	1165.0	27.28	nan
2019-06-05T16:22:24Z	949	1200	939.4	28.3	100.0	10.4	1165.0	27.64	nan
2019-06-05T16:42:25Z	890	1200	939.1	28.4	90.9	10.4	1165.0	28.03	nan
2019-06-05T17:02:26Z	961	1200	938.8	28.8	94.3	10.4	1165.0	28.39	nan
2019-06-05T17:22:29Z	1019	1200	938.6	28.9	85.0	10.4	1165.0	28.71	nan
2019-06-05T17:42:33Z	1029	1200	938.3	29.0	71.5	10.4	1163.5	29.09	nan
2019-06-05T18:02:42Z	1010	1200	938.0	29.1	69.7	10.4	1165.0	29.39	nan
2019-06-05T18:22:46Z	998	1200	937.8	29.0	74.0	10.4	1165.0	29.74	nan
2019-06-05T18:42:49Z	1076	1200	937.6	29.2	58.8	10.4	1165.0	30.09	nan
2019-06-05T19:02:56Z	997	1200	937.5	29.1	70.5	10.4	1165.0	30.37	nan
2019-06-05T19:22:57Z	1056	1200	937.4	28.7	71.5	10.4	1165.0	30.62	nan
2019-06-05T19:42:58Z	968	1200	937.2	28.6	69.7	10.4	1165.0	30.9	nan
2019-06-05T20:03:11Z	1009	1200	937.2	28.4	64.9	10.4	1165.0	31.09	nan
2019-06-05T20:23:16Z	975	1200	937.0	28.1	64.5	10.4	1165.0	31.31	nan
2019-06-05T20:43:22Z	989	1200	936.9	28.0	71.9	10.4	1165.0	31.43	nan
2019-06-05T21:03:31Z	1048	1200	936.8	27.4	87.4	10.4	1165.0	31.58	nan
2019-06-05T21:23:39Z	984	1200	936.7	27.1	95.3	10.4	1165.0	31.71	nan
2019-06-05T21:43:47Z	962	1200	936.6	26.7	99.1	10.4	1165.0	31.8	nan
2019-06-05T22:03:52Z	1027	1200	936.7	25.8	100.0	10.4	1163.5	31.9	nan
2019-06-05T22:23:53Z	1014	1200	936.6	24.4	100.0	10.4	1165.0	31.94	nan
2019-06-05T22:43:58Z	968	1200	936.5	21.2	100.0	10.4	1165.0	31.94	nan
2019-06-05T23:04:06Z	995	1200	936.5	19.7	100.0	10.4	1165.0	31.81	nan
2019-06-05T23:24:11Z	987	1200	936.5	19.2	100.0	10.4	1165.0	31.62	nan
2019-06-05T23:44:14Z	997	1200	936.6	18.4	100.0	10.4	1165.0	31.37	nan
2019-06-06T00:04:20Z	1023	1200	936.6	17.8	100.0	10.4	1165.0	31.09	nan
2019-06-06T00:24:25Z	971	1200	936.5	17.8	100.0	10.4	1165.0	30.71	nan
2019-06-06T00:44:31Z	1000	1200	936.3	17.3	100.0	10.4	1165.0	30.34	nan
2019-06-06T01:04:43Z	978	1200	936.2	16.8	100.0	10.4	1165.0	29.96	nan
2019-06-06T01:24:44Z	964	1200	936.1	16.6	100.0	10.4	1162.0	29.53	nan
2019-06-06T01:44:50Z	958	1200	936.2	16.0	100.0	10.4	1165.0	29.14	nan
2019-06-06T02:04:54Z	1015	1200	936.1	15.8	100.0	10.4	1165.0	28.74	nan
2019-06-06T02:24:56Z	1044	1200	936.2	15.6	100.0	10.4	1165.0	28.34	nan
2019-06-06T02:44:58Z	996	1200	936.3	16.1	100.0	10.4	1165.0	27.96	nan
2019-06-06T03:05:04Z	957	1200	936.3	15.7	100.0	10.4	1165.0	27.56	nan
2019-06-06T03:25:16Z	939	1200	936.3	14.5	100.0	10.4	1165.0	27.14	nan
2019-06-06T03:45:19Z	905	1200	936.3	13.9	100.0	10.4	1165.0	26.78	nan
2019-06-06T04:05:29Z	907	1200	936.4	13.4	100.0	10.4	1165.0	26.39	nan
2019-06-06T04:25:35Z	926	1200	936.6	14.3	100.0	10.4	1165.0	26.03	nan
2019-06-06T04:45:37Z	919	1200	937.4	16.8	100.0	10.4	1165.0	25.64	nan
2019-06-06T05:05:39Z	929	1200	937.9	18.9	100.0	10.4	1165.0	25.31	nan
2019-06-06T05:25:44Z	924	1200	938.1	19.2	100.0	10.4	1165.0	25.06	nan
2019-06-06T05:45:46Z	919	1200	938.7	19.1	100.0	10.4	1165.0	24.83	nan
2019-06-06T06:05:48Z	917	1200	939.1	19.1	100.0	10.4	1165.0	24.65	nan
2019-06-06T06:25:54Z	907	1200	939.4	18.9	100.0	10.4	1165.0	24.52	nan
2019-06-06T06:46:04Z	864	1200	939.8	18.6	100.0	10.4	1165.0	24.4	nan
2019-06-06T07:06:06Z	846	1200	939.9	18.5	100.0	10.4	1165.0	24.27	nan
2019-06-06T07:26:09Z	875	1200	940.3	18.1	100.0	10.4	1165.0	24.15	nan
2019-06-06T07:46:13Z	929	1200	940.7	17.8	100.0	10.4	1165.0	24.02	nan
2019-06-06T08:06:19Z	880	1200	941.2	18.5	100.0	10.4	1165.0	23.9	nan
2019-06-06T08:26:24Z	916	1200	941.6	19.0	100.0	10.3	1165.0	23.8	nan
2019-06-06T08:46:32Z	868	1200	941.8	19.7	100.0	10.4	1165.0	23.71	nan
2019-06-06T09:06:45Z	885	1200	942.0	18.7	100.0	10.3	1165.0	23.65	nan
2019-06-06T09:26:52Z	912	1200	942.4	17.5	100.0	10.4	1165.0	23.58	nan
2019-06-06T09:46:58Z	910	1200	942.7	17.6	100.0	10.3	1165.0	23.5	nan
2019-06-06T10:07:05Z	862	1200	942.9	18.1	100.0	10.3	1165.0	23.46	nan
2019-06-06T10:27:07Z	901	1200	943.1	18.4	100.0	10.3	1165.0	23.4	nan
2019-06-06T10:47:08Z	906	1200	943.3	18.6	100.0	10.3	1165.0	23.33	nan
2019-06-06T11:07:13Z	976	1200	943.3	18.9	100.0	10.3	1165.0	23.3	nan
2019-06-06T11:27:14Z	869	1200	943.5	18.6	100.0	10.3	1165.0	23.3	nan
2019-06-06T11:47:23Z	901	1200	943.7	18.8	100.0	10.3	1165.0	23.3	nan
2019-06-06T12:07:27Z	907	1200	943.8	18.9	100.0	10.3	1165.0	23.27	nan
2019-06-06T12:27:30Z	893	1200	943.8	19.9	100.0	10.3	1165.0	23.3	nan
2019-06-06T12:47:43Z	746	1200	944.0	20.0	100.0	10.3	1165.0	23.3	nan
2019-06-06T13:07:47Z	904	1200	944.0	20.7	100.0	10.3	1165.0	23.33	nan
2019-06-06T13:27:50Z	901	1200	944.1	20.4	100.0	10.3	1165.0	23.4	nan
2019-06-06T13:47:56Z	924	1200	944.2	20.4	100.0	10.3	1165.0	23.5	nan
2019-06-06T14:08:01Z	926	1200	944.2	19.6	100.0	10.3	1165.0	23.55	nan
2019-06-06T14:28:03Z	933	1200	944.2	19.9	100.0	10.3	1165.0	23.58	nan
2019-06-06T14:48:04Z	892	1200	944.2	20.0	100.0	7.9	1165.0	23.62	nan
2019-06-06T15:08:05Z	920	1200	944.2	19.9	100.0	10.3	1165.0	23.77	nan
2019-06-06T15:28:09Z	831	1200	944.3	19.2	100.0	10.3	1165.0	23.8	nan
2019-06-06T15:48:11Z	911	1200	944.4	19.6	100.0	10.3	1165.0	23.87	nan
2019-06-06T16:08:14Z	845	1200	944.5	19.3	100.0	10.3	1165.0	23.9	nan
2019-06-06T16:28:16Z	908	1200	944.5	18.6	100.0	10.3	1165.0	23.9	nan
2019-06-06T16:48:18Z	871	1200	944.4	18.7	100.0	10.3	1165.0	23.94	nan
2019-06-06T17:08:30Z	931	1200	944.4	19.0	100.0	10.3	1165.0	23.9	nan
2019-06-06T17:28:36Z	948	1200	944.4	18.7	100.0	10.3	1165.0	23.83	nan
2019-06-06T17:48:46Z	870	1200	944.4	18.4	100.0	10.3	1163.5	23.8	nan
2019-06-06T18:08:47Z	858	1200	944.7	17.9	100.0	10.3	1165.0	23.77	nan
2019-06-06T18:28:52Z	874	1200	945.0	17.3	100.0	10.3	1165.0	23.71	nan
2019-06-06T18:49:00Z	819	1200	945.4	15.9	100.0	10.3	1165.0	23.62	nan
2019-06-06T19:09:06Z	850	1200	945.5	15.5	100.0	10.3	1165.0	23.52	nan
2019-06-06T19:29:12Z	862	1200	945.6	14.8	100.0	10.3	1165.0	23.33	nan
2019-06-06T19:49:14Z	871	1200	945.7	14.4	100.0	10.2	1165.0	23.15	nan
2019-06-06T20:09:22Z	840	1200	945.9	13.9	100.0	10.3	1165.0	22.93	nan
2019-06-06T20:29:28Z	827	1200	946.5	13.5	100.0	10.2	1165.0	22.68	nan
2019-06-06T20:49:35Z	835	1200	946.7	13.4	100.0	10.3	1165.0	22.43	nan
2019-06-06T21:09:39Z	868	1200	947.0	13.1	100.0	10.2	1163.5	22.18	nan
2019-06-06T21:29:43Z	816	1200	947.3	12.9	100.0	10.3	1165.0	21.9	nan
2019-06-06T21:49:47Z	829	1200	947.7	12.7	100.0	10.2	1165.0	21.64	nan
2019-06-06T22:09:52Z	871	1200	947.8	12.9	100.0	10.3	1165.0	21.37	nan
2019-06-06T22:29:53Z	843	1200	947.8	13.0	100.0	10.2	1165.0	21.12	nan
2019-06-06T22:49:55Z	817	1200	948.0	13.0	100.0	10.2	1165.0	20.87	nan
2019-06-06T23:10:03Z	837	1200	948.1	12.9	100.0	10.2	1165.0	20.65	nan
2019-06-06T23:30:06Z	901	1200	948.2	12.8	100.0	10.2	1165.0	20.43	nan
2019-06-06T23:50:08Z	819	1200	947.9	12.3	100.0	10.2	1165.0	20.21	nan
2019-06-07T00:10:10Z	913	1200	947.9	11.8	100.0	10.2	1165.0	20.02	nan
2019-06-07T00:30:13Z	825	1200	947.8	11.8	100.0	10.2	1162.0	19.81	nan
2019-06-07T00:50:17Z	881	1200	947.9	11.9	100.0	10.2	1165.0	19.62	nan
2019-06-07T01:10:20Z	803	1200	947.9	11.9	100.0	10.2	1165.0	19.43	nan
2019-06-07T01:30:22Z	879	1200	947.9	11.9	100.0	10.2	1165.0	19.2	nan
2019-06-07T01:50:30Z	878	1200	947.9	11.9	100.0	10.2	1165.0	18.99	nan
2019-06-07T02:10:37Z	883	1200	947.9	12.1	100.0	10.2	1165.0	18.83	nan
2019-06-07T02:30:41Z	786	1200	947.9	12.3	100.0	10.2	1165.0	18.65	nan
2019-06-07T02:50:44Z	866	1200	947.8	12.1	100.0	10.2	1163.5	18.58	nan
2019-06-07T03:10:48Z	846	1200	947.6	12.1	100.0	10.2	1165.0	18.4	nan
2019-06-07T03:30:57Z	846	1200	947.2	11.7	100.0	10.2	1165.0	18.27	nan
2019-06-07T03:51:00Z	806	1200	947.1	10.7	100.0	10.2	1163.5	18.18	nan
2019-06-07T04:11:02Z	871	1200	947.0	10.1	100.0	10.2	1165.0	18.02	nan
2019-06-07T04:31:07Z	888	1200	946.8	10.2	100.0	10.2	1165.0	17.9	nan
2019-06-07T04:51:23Z	906	1200	946.6	9.1	100.0	10.2	1165.0	17.71	nan
2019-06-07T05:11:29Z	878	1200	946.4	8.9	100.0	10.2	1165.0	17.52	nan
2019-06-07T05:31:39Z	879	1200	946.2	8.1	100.0	10.2	1163.5	17.33	nan
2019-06-07T05:51:43Z	895	1200	946.0	7.6	100.0	10.2	1165.0	17.12	nan
2019-06-07T06:11:47Z	819	1200	945.9	7.4	100.0	10.2	1165.0	16.87	nan
2019-06-07T06:31:49Z	830	1200	945.6	7.2	100.0	10.2	1163.5	16.65	nan
2019-06-07T06:52:06Z	838	1200	945.3	6.7	100.0	10.2	1165.0	16.43	nan
2019-06-07T07:12:11Z	832	1200	945.3	7.1	100.0	10.2	1165.0	16.18	nan
2019-06-07T07:32:16Z	841	1200	945.2	7.3	100.0	10.2	1165.0	15.94	nan
2019-06-07T07:52:18Z	854	1200	945.3	8.5	100.0	10.2	1165.0	15.74	nan
2019-06-07T08:12:23Z	878	1200	945.3	9.5	100.0	10.2	1165.0	15.49	nan
2019-06-07T08:32:32Z	870	1200	945.4	13.1	100.0	10.2	1163.5	15.38	nan
2019-06-07T08:52:38Z	856	1200	945.6	15.6	100.0	10.1	1165.0	15.28	nan
2019-06-07T09:12:40Z	854	1200	945.6	16.3	100.0	10.1	1163.5	15.25	nan
2019-06-07T09:32:44Z	893	1200	945.5	17.5	100.0	10.1	1165.0	15.25	nan
2019-06-07T09:52:49Z	810	1200	945.3	18.1	100.0	10.1	1165.0	15.34	nan
2019-06-07T10:12:51Z	862	1200	945.1	18.7	100.0	10.1	1165.0	15.49	nan
2019-06-07T10:32:57Z	880	1200	945.1	18.2	100.0	10.1	1165.0	15.74	nan
2019-06-07T10:53:10Z	824	1200	944.9	17.9	100.0	10.1	1165.0	15.99	nan
2019-06-07T11:13:20Z	889	1200	944.7	18.2	100.0	10.1	1165.0	16.31	nan
2019-06-07T11:33:28Z	886	1200	944.5	18.3	100.0	10.1	1163.5	16.64	nan
2019-06-07T11:53:36Z	865	1200	944.1	19.1	100.0	10.1	1165.0	17.03	nan
2019-06-07T12:13:52Z	932	1200	944.1	19.8	100.0	10.1	1165.0	17.34	nan
2019-06-07T12:33:54Z	884	1200	943.9	20.3	100.0	10.1	1165.0	17.78	nan
2019-06-07T12:54:04Z	911	1200	943.6	21.6	100.0	10.1	1165.0	18.14	nan
2019-06-07T13:14:08Z	972	1200	943.5	22.1	100.0	10.1	1165.0	18.59	nan
2019-06-07T13:34:15Z	893	1200	943.3	23.0	100.0	10.1	1163.5	18.99	nan
2019-06-07T13:54:20Z	880	1200	943.1	24.0	100.0	10.1	1165.0	19.39	nan
2019-06-07T14:14:29Z	932	1200	942.8	24.3	100.0	10.1	1165.0	19.84	nan
2019-06-07T14:34:37Z	934	1200	942.7	24.8	100.0	10.1	1165.0	20.28	nan
2019-06-07T14:54:43Z	971	1200	942.5	25.4	100.0	10.1	1165.0	20.74	nan
2019-06-07T15:14:51Z	951	1200	942.3	26.1	100.0	10.1	1163.5	21.21	nan
2019-06-07T15:34:57Z	912	1200	942.3	26.4	100.0	10.1	1165.0	21.71	nan
2019-06-07T15:54:59Z	945	1200	942.1	26.3	100.0	10.1	1165.0	22.17	nan
2019-06-07T16:15:00Z	975	1200	941.8	26.6	100.0	10.0	1165.0	22.67	nan
2019-06-07T16:35:09Z	949	1200	941.6	26.7	100.0	10.0	1165.0	23.17	nan
2019-06-07T16:55:14Z	929	1200	941.4	27.1	100.0	10.0	1165.0	23.64	nan
2019-06-07T17:15:22Z	942	1200	941.3	27.2	100.0	10.0	1165.0	24.12	nan
2019-06-07T17:35:24Z	953	1200	941.1	27.5	100.0	10.0	1165.0	24.56	nan
2019-06-07T17:55:26Z	943	1200	940.8	27.7	100.0	10.0	1165.0	24.99	nan
2019-06-07T18:15:36Z	957	1200	940.6	28.0	98.0	10.0	1165.0	25.42	nan
2019-06-07T18:35:42Z	971	1200	940.5	27.8	94.2	10.0	1165.0	25.84	nan
2019-06-07T18:55:47Z	1019	1200	940.4	27.8	90.9	10.0	1165.0	26.28	nan
2019-06-07T19:15:49Z	958	1200	940.4	27.5	94.9	10.0	1165.0	26.64	nan
2019-06-07T19:35:53Z	965	1200	940.3	27.3	97.9	10.0	1162.0	26.99	nan
2019-06-07T19:55:54Z	886	1200	940.3	27.0	99.9	10.0	1165.0	27.34	nan
2019-06-07T20:16:05Z	1035	1200	940.4	27.0	99.7	10.0	1165.0	27.62	nan
2019-06-07T20:36:06Z	991	1200	940.5	26.8	100.0	10.0	1165.0	27.87	nan
2019-06-07T20:56:09Z	988	1200	940.7	26.4	99.7	10.0	1165.0	28.12	nan
2019-06-07T21:16:17Z	985	1200	940.9	26.4	100.0	10.0	1165.0	28.33	nan
2019-06-07T21:36:21Z	956	1200	941.0	25.7	100.0	10.0	1165.0	28.52	nan
2019-06-07T21:56:23Z	961	1200	941.1	24.6	100.0	10.0	1165.0	28.71	nan
2019-06-07T22:16:25Z	921	1200	941.5	22.5	100.0	10.0	1165.0	28.8	nan
2019-06-07T22:36:27Z	906	1200	941.9	21.3	100.0	10.0	1165.0	28.87	nan
2019-06-07T22:56:28Z	913	1200	942.6	21.9	100.0	9.9	1163.5	28.87	nan
2019-06-07T23:16:30Z	970	1200	943.2	22.5	100.0	9.9	1165.0	28.83	nan
2019-06-07T23:36:33Z	924	1200	943.8	22.2	100.0	9.9	1165.0	28.71	nan
2019-06-07T23:56:37Z	965	1200	944.6	22.0	100.0	9.9	1165.0	28.58	nan
2019-06-08T00:16:46Z	937	1200	944.8	21.7	100.0	9.9	1165.0	28.49	nan
2019-06-08T00:36:48Z	927	1200	945.6	21.5	100.0	9.9	1165.0	28.37	nan
2019-06-08T00:56:54Z	891	1200	946.8	20.2	100.0	9.9	1165.0	28.21	nan
2019-06-08T01:16:57Z	946	1200	947.8	18.4	100.0	9.9	1165.0	27.99	nan
2019-06-08T01:37:04Z	918	1200	948.8	17.3	100.0	9.9	1163.5	27.77	nan
2019-06-08T01:57:06Z	937	1200	949.3	16.9	100.0	9.9	1165.0	27.49	nan
2019-06-08T02:17:07Z	899	1200	949.7	16.7	100.0	9.9	1165.0	27.18	nan
